내용,대입연도,대학명,모집단위,전형명
"Q : 1학년 때 다국적 기업의 개발도상국 시장 장악에 대한 영향을 탐구했는데, 어떤 식으로 영향을 끼치나 요?",2025,부산대,무역학과,학생부종합 학생부종합전형
Q : 문학 시간에 ‘운영전’을 읽었다고 나와 있는데 책 내용을 간략하게 요약한다면?,2025,부산대,무역학과,학생부종합 학생부종합전형
Q : ‘운영전’의 내용이 현대 사회에 남기는 시사점으로는?,2025,부산대,무역학과,학생부종합 학생부종합전형
Q : 마지막으로 하고 싶은 말은?,2025,부산대,무역학과,학생부종합 학생부종합전형
Q : 자율적 교육과정 때 했던 ‘실내환경과 건강의 상관관계’에 대하여 보고서를 썼는데 건강과 실내환경이  상관이 많이 있다고 생각하나요?,2025,부산대,실내환경디자인학과,학생부종합 학생부종합전형
Q : 3학년 동아리 활동 때 책을 읽고 난 후 ‘폐교 재활용 건축’에 대해 조사하고 보고서를 작성하였는데 그 런 주제에 대한 고안은 어떻게 하게 되었는지요?,2025,부산대,실내환경디자인학과,학생부종합 학생부종합전형
Q : 영어 교과에서 지문으로 등장한 ‘공간을 정의하는 건축적 특성’에 대한 기록이 있던데 그 내용을 통해  무엇을 알게 되었나요?,2025,부산대,실내환경디자인학과,학생부종합 학생부종합전형
Q : 중세국어에 관심이 많은 것 같은데 활동에서 기억에 남는 것을 말해주세요.,2025,부산대,언어정보학과,학생부종합 학생부종합전형
Q : 중세국어의 흔적이 남은 것을 구체적으로 설명해주세요.,2025,부산대,언어정보학과,학생부종합 학생부종합전형
Q : 인성왕으로 선정되었는데 그 이유가 무엇이라고 생각하나요?,2025,부산대,언어정보학과,학생부종합 학생부종합전형
Q : 그러면 본인의 그런 경청하고 친구들의 요구를 잘 들어주는 점을 악용하는 일이 있을 수 있는데 이럴  땐 어떻게 해야 한다고 생각하나요? 일단 본인이 그런 일이 있었는지부터 말해보세요.,2025,부산대,언어정보학과,학생부종합 학생부종합전형
Q : 3학년 때 번역 관련 활동을 했는데 어떤 번역가 인터뷰를 했는지 어떤 인터뷰 내용이었는지 말해주세요.,2025,부산대,언어정보학과,학생부종합 학생부종합전형
Q : 아 그럼 인터뷰를 직접 한 것이 아닌가요? 여기는 직접 한 것처럼 적혀 있어서 물어봤어요.,2025,부산대,언어정보학과,학생부종합 학생부종합전형
Q : 조금 다른 내용이긴 한데 건축물 표절에 관련해서 활동을 했는데 왜 하게 되었는지 내용이 무엇이었는 지 말해주세요.,2025,부산대,언어정보학과,학생부종합 학생부종합전형
Q : 전공 관련 책을 읽었던 것이 있거나 인생에 영향을 준 책이 있으면 말해보세요.,2025,부산대,언어정보학과,학생부종합 학생부종합전형
Q : 마지막으로 할 말은?,2025,부산대,언어정보학과,학생부종합 학생부종합전형
Q : 긴장했나요?,2025,부산대,원예생명과학과,학생부종합 학생부종합전형
Q : 과 이름 아시나요?,2025,부산대,원예생명과학과,학생부종합 학생부종합전형
"Q : 컴퓨터, 건축 등 원예 외에 다른 관심 있는 분야가 있나요?",2025,부산대,원예생명과학과,학생부종합 학생부종합전형
"Q : 환경 파괴와 아프리카 같은 개발도상국의 개발이 딜레마인데, 이걸 어떻게 해결해야 한다고 생각하시나 요?",2025,부산대,원예생명과학과,학생부종합 학생부종합전형
Q : GMO가 뭔지 아시나요?,2025,부산대,원예생명과학과,학생부종합 학생부종합전형
Q : GMO가 안전성이 입증되지 않았다는데 내용을 아시면 설명해주세요.,2025,부산대,원예생명과학과,학생부종합 학생부종합전형
Q : 여기 어떻게 왔어요?,2025,부산대,유기소재시스템공학과,학생부종합 학생부종합전형
Q : 저희 학교에 왜 지원했어요?,2025,부산대,유기소재시스템공학과,학생부종합 학생부종합전형
Q : 저희 과는 왜 지원했어요?,2025,부산대,유기소재시스템공학과,학생부종합 학생부종합전형
Q : 경북대 말하는 거 보니까 대구 사람이네~,2025,부산대,유기소재시스템공학과,학생부종합 학생부종합전형
Q : 말씀하신 대로 경북대에도 고분자공학과가 있는데 왜 여기 왔어요?,2025,부산대,유기소재시스템공학과,학생부종합 학생부종합전형
Q : 그럼 고분자와 유기 소재 중 무엇이 더 상위 개념이에요?,2025,부산대,유기소재시스템공학과,학생부종합 학생부종합전형
Q : 실험을 다양하게 하셨는데 이 동아리는 어떤 동아리에요?,2025,부산대,유기소재시스템공학과,학생부종합 학생부종합전형
Q : 그럼 그 동아리에서 무슨 실험이 가장 기억에 남아요? 그 동아리에서 맡은 역할이 뭔가요?,2025,부산대,유기소재시스템공학과,학생부종합 학생부종합전형
Q : 아스피린 합성 실험의 원리가 무엇인가요?,2025,부산대,유기소재시스템공학과,학생부종합 학생부종합전형
Q : 행특에 노래 잘 부른다고 나와 있는데 혹시 대학교 축제에 나올 생각 있어요?,2025,부산대,유기소재시스템공학과,학생부종합 학생부종합전형
Q : 기억에 남는 봉사활동이 있나요?,2025,부산대,유기소재시스템공학과,학생부종합 학생부종합전형
Q : 마지막으로 하고 싶으신 말씀 있나요?,2025,부산대,유기소재시스템공학과,학생부종합 학생부종합전형
Q : 우리 학과에 지원하게 된 동기가 무엇인가요?,2025,부산대,의류학과,학생부종합 학생부종합전형
"Q : 패스트패션에 관심이 많은 것 같은데 패스트패션에 대해 어떻게 생각하는지, 장단점을 말해보세요.",2025,부산대,의류학과,학생부종합 학생부종합전형
Q : 그렇지만 남은 옷들은 그 당시에 소비자들에게 인기가 없어서 재고로 남아있는 거 아닐까요?,2025,부산대,의류학과,학생부종합 학생부종합전형
Q : 1학년 때 반장 하면서 느낀 점이나 인상 깊었던 점은 무엇인가요? 그리고 리더란 무엇이라고 생각하나요?,2025,부산대,의류학과,학생부종합 학생부종합전형
Q : 마지막으로 하고 싶은 말 있나요?,2025,부산대,의류학과,학생부종합 학생부종합전형
Q : 이어령의 축소 지향의 일본인을 읽고 일본의 여러 축소지향적 특성이 드러나는 요소에 대하여 말했는데  이에 대하여 스스로 가진 의문이 있을까요?,2025,부산대,일어일문학과,학생부종합 학생부종합전형
Q : 고등학교 시절 중 읽은 책 중 어느 책이 가장 인상 깊었나요?,2025,부산대,일어일문학과,학생부종합 학생부종합전형
Q : 고등학교 시절에 일본어를 공부했다고 하던데 공부 과정에서 특별히 어려운 점이 무엇이었나요?,2025,부산대,일어일문학과,학생부종합 학생부종합전형
Q : 스스로가 생각하는 본인의 장점이 무엇인가요?,2025,부산대,일어일문학과,학생부종합 학생부종합전형
"Q : 부산외대에 방문해 본 적 있나요, 실제로 보니 캠퍼스가 어때요?",2025,부산외국어대,글로벌자율전공학부,학생부교과 교과면접전형
Q : 우리 대학에 지원하게 된 이유나 동기가 된 경험을 이야기해 보세요.,2025,부산외국어대,글로벌자율전공학부,학생부교과 교과면접전형
"Q : 브라질에서 몇 년 정도 살다 왔는지, 포르투갈어를 어느 정도 구사할 줄 아나요?",2025,부산외국어대,글로벌자율전공학부,학생부교과 교과면접전형
Q : 포르투갈어 말고 할 줄 아는 다른 언어가 있나요?,2025,부산외국어대,글로벌자율전공학부,학생부교과 교과면접전형
"Q : 자신의 고교생활 중에서 나눔, 배려, 협력, 소통, 봉사, 성실성, 갈등극복, 리더십을 잘 나타낼 수 있는 경 험이나 실천한 사례가 있다면 한 가지를 선택하여 이야기해 보세요.",2025,부산외국어대,글로벌자율전공학부,학생부교과 교과면접전형
Q : 삼육대 건축학과에 관심을 가지게 된 계기를 말씀해주세요.,2025,삼육대,건축학과,학생부종합 세움인재전형
Q : 학생부 활동 중에서 빛을 이용해 무대를 구성하는 활동을 하셨는데 빛을 이용해 건축물에 줄 수 있는  효과에 대해 말씀해주세요.,2025,삼육대,건축학과,학생부종합 세움인재전형
Q : 봉사 활동에서 3년 동안 꾸준히 분리수거 활동을 하였는데 이를 통해 느낀 점을 말해주세요.,2025,삼육대,건축학과,학생부종합 세움인재전형
Q : 국내외 유명 건축물에 대해 조사한 사례와 느낀 점을 말씀해주세요.,2025,삼육대,건축학과,학생부종합 세움인재전형
Q : 학교 활동 중에 리더십을 행한 활동이 있다면 말씀해주세요.,2025,삼육대,건축학과,학생부종합 세움인재전형
Q : 오늘 예상했던 질문이 나오지 않았을 수도 있는데 마지막으로 하고 싶은 말 해주세요.,2025,삼육대,건축학과,학생부종합 세움인재전형
Q : 삼육대학교에 지원한 동기는 무엇인가요?,2025,삼육대,물리치료학과,학생부종합 세움인재전형
Q : 입학 후 계획은 무엇인가요?,2025,삼육대,물리치료학과,학생부종합 세움인재전형
Q : 물리치료사에게 필요한 역량이 무엇이라고 생각하세요?,2025,삼육대,물리치료학과,학생부종합 세움인재전형
Q : 생명과학2에서 한 활동 중 가장 기억에 남는 활동을 설명해보세요.,2025,삼육대,물리치료학과,학생부종합 세움인재전형
Q : 마지막으로 할 말 있어요?,2025,삼육대,물리치료학과,학생부종합 세움인재전형
Q : 질문하기에 앞서 지원동기 및 자기소개 부탁드립니다.,2025,서울과학기술대,건설시스템공학과,학생부종합 학교생활우수자전형
Q : 3학년 자율활동 중 재료파손학설과 관련한 내용에서 3가지 학설을 작성하셨던데 세 가지 학설의 개념을  간단하게 설명해 줄 수 있나요?,2025,서울과학기술대,건설시스템공학과,학생부종합 학교생활우수자전형
Q : 리더십을 발휘했던 경험이 있나요?,2025,서울과학기술대,건설시스템공학과,학생부종합 학교생활우수자전형
Q : 마지막 할 말 있어요? 학업 의지나 지원동기 등을 다시 말해도 됩니다.,2025,서울과학기술대,건설시스템공학과,학생부종합 학교생활우수자전형
Q : 자신을 한마디로 표현하자면?,2025,서울과학기술대,기계자동차공학과,학생부종합 기회균형(기회균등)전형
Q : 우리 학과에 들어오기 위해 어떤 활동들을 하였나요?,2025,서울과학기술대,기계자동차공학과,학생부종합 기회균형(기회균등)전형
Q : 그 활동(rc카 제작하기)에서 어떤 역할을 하였나요? 그리고 어떤 점을 배웠나요?,2025,서울과학기술대,기계자동차공학과,학생부종합 기회균형(기회균등)전형
Q : 그러한 내용들이 사회에서 어떤 도움이 될 것이라고 생각하나요?,2025,서울과학기술대,기계자동차공학과,학생부종합 기회균형(기회균등)전형
"Q : 학생부에 역학에 관련해서 유체역학, 베르누이정리에 대해 나와 있는데 베르누이정리가 뭔가요?",2025,서울과학기술대,기계자동차공학과,학생부종합 기회균형(기회균등)전형
Q : 베르누이정리에 대해 더 자세히 설명해주세요.,2025,서울과학기술대,기계자동차공학과,학생부종합 기회균형(기회균등)전형
Q : 성적이 점점 올랐는데 어떤 이유로 성적이 상승한 건가요? ,2025,서울과학기술대,기계자동차공학과,학생부종합 기회균형(기회균등)전형
"Q : 스터디그룹을 하셨다고 하셨고, 동아리 활동을 하더라도 조를 짜서 활동을 할 거 아닙니까? 그럼 불가 피하게 단체 활동을 하게 되는데 이때 갈등 같은 것은 없었나요?",2025,서울과학기술대,기계자동차공학과,학생부종합 기회균형(기회균등)전형
Q : 스터디그룹과 같은 활동에서는 주로 어떤 역할을 하였나요?,2025,서울과학기술대,기계자동차공학과,학생부종합 기회균형(기회균등)전형
"Q : 가르치는, 가르침 받는 것에 있어서 어떤 점이 중요하다고 생각하나요?",2025,서울과학기술대,기계자동차공학과,학생부종합 기회균형(기회균등)전형
Q : 마지막으로 할 말 있으면 해주세요.,2025,서울과학기술대,기계자동차공학과,학생부종합 기회균형(기회균등)전형
Q : 지원동기는?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 마찰계수 실험을 진행했는데 의도대로 되었나요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 핵분열 발전 과정을 설명해 보세요.,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 여기서 에너지가 나오는 게 터빈을 어떻게 돌리나요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 라이다 개념을 설명해 보세요.,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 패러데이 법칙에 대해 설명해 보세요.,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 리더십을 발휘한 사례가 있나요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 무임 승차를 해결한 사례를 말해보세요.,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 마지막으로 할 말 있으면 하세요.,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 우리 학과에 지원한 동기가 뭔가요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
"Q : 학생부를 보다보니 평소 성격이 낙천적(긍정적)인 것 같은데 이러한 점이 단점이 될 수도 있고, 장점이  될 수도 있는데 본인은 이 점이 장점이라고 생각하나요?",2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 봉사활동을 보다 보니 다양한 활동을 했는데 그중 가장 기억에 남는 활동이 무엇인가요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 자율활동과 진로활동을 보니 확실히 많은 활동을 했는데 그중 가장 이 학과에 적합한 활동은 무엇인가요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 혹시 스털링 기관이 뭔가요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 활동을 보니 ‘내연기관과 외연기관의 열효율이 생각과 다르게 나왔다’라는 문구가 있는데 어떻게 다르게  나왔는지 자세히 말해줄 수 있나요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 혹시 이 열효율을 계산하기 위해서 직접적인 열량 계산을 하였나요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 아까 긍정적인 성격과 믿음을 바탕으로 꾸준히 노력했다고 말씀하셨는데 성적은 보니깐 그 부분이 눈에  띄는 것 같네요. 근데 2학년 2학기 때 미적분 성적이 좀 떨어진 이유가 있을까요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 시간이 넘긴 했는데 그래도 짧게 각오 한마디 해주시죠.,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 학교를 둘러보니 소감이 어떤가요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 지원 동기가 어떻게 되나요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 수학 성적이 낮은데 무슨 일이 있었나요? 안 좋은 일이 있었나요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 공기 터널 현상에 관해 탐구하였는데 자세히 설명해줄 수 있나요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 그럼 이 현상이 발생한 이유는 무엇이라 생각합니까?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 그럼 베르누이 원리를 말해볼 수 있나요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 베르누이 원리의 예시를 들어보세요.,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 여러 동아리 활동을 한 것 같은데 갈등 상황이나 힘들었던 적이 있나요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 나노 소재에 관해 아는 것을 말해보세요.,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 고등학교에서 했던 실험이나 탐구 중에 가장 기억에 남는 것은 무엇인가요?,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 마지막으로 하고 싶은 말이 있다면 해보세요.,2025,서울과학기술대,기계자동차공학과,학생부종합 학교생활우수자전형
Q : 자기소개와 지원 계기 말해주세요.,2025,서울과학기술대,문예창작학과,학생부종합 기회균형(기회균등)전형
"Q : 학생부에 초현실주의, 자동기술법과 관련된 시를 조사했다고 하는데 무슨 시인가요?",2025,서울과학기술대,문예창작학과,학생부종합 기회균형(기회균등)전형
Q : 대학에 오면 쓰고 싶은 글은?,2025,서울과학기술대,문예창작학과,학생부종합 기회균형(기회균등)전형
"Q : 비판력이 높다고 평가받고 있는데, 작품 활동에 어떤 영향을 미칠까요?",2025,서울과학기술대,문예창작학과,학생부종합 기회균형(기회균등)전형
Q : 영향 받은 작가를 말해보세요.,2025,서울과학기술대,문예창작학과,학생부종합 기회균형(기회균등)전형
Q : 3년 내내 같은 동아리에서 활동했는데 그 계기와 발전 과정을 말해주세요.,2025,서울과학기술대,문예창작학과,학생부종합 기회균형(기회균등)전형
Q : 장강명 작가의 '한국이 싫어서'를 읽고 이민에 대한 생각이 바뀌었다고 되어 있는데 어떻게 바뀌었는지?,2025,서울과학기술대,문예창작학과,학생부종합 기회균형(기회균등)전형
Q : 궁금한 것이 있나요?,2025,서울과학기술대,문예창작학과,학생부종합 기회균형(기회균등)전형
Q : 지원동기가 무엇인가요?,2025,서울과학기술대,문예창작학과,학생부종합 학교생활우수자전형
Q : 대중성을 중요하게 생각하는 것 같네요. 대중적이지 않은 문학도 있는데 그건 어떻게 생각하나요?,2025,서울과학기술대,문예창작학과,학생부종합 학교생활우수자전형
Q : 선사시대부터 헬레니즘 시대까지의 문학 발전을 조사했다고 했는데 어떻게 발전했나요?,2025,서울과학기술대,문예창작학과,학생부종합 학교생활우수자전형
Q : 헬레니즘 이후로는 조사한 게 없나요?,2025,서울과학기술대,문예창작학과,학생부종합 학교생활우수자전형
Q : 그걸 한번 설명해보세요.,2025,서울과학기술대,문예창작학과,학생부종합 학교생활우수자전형
Q : 학생부를 보니까 이제 뜨거운 감자가 하나 있네요. pc 논란에 대한 해결 방안을 낸 것 중에 원작과 수 정판 동시 출간이 있는데 이건 아까 말했던 경제성을 잡기는 힘들지 않을까요?,2025,서울과학기술대,문예창작학과,학생부종합 학교생활우수자전형
Q : 최근에 읽은 소설이 무엇인가요?,2025,서울과학기술대,문예창작학과,학생부종합 학교생활우수자전형
Q : 본인이 직접 쓴 소설 소개해주세요.,2025,서울과학기술대,문예창작학과,학생부종합 학교생활우수자전형
Q : 어떤 작가가 되고 싶어요?,2025,서울과학기술대,문예창작학과,학생부종합 학교생활우수자전형
Q : 그런데 한강 작가는 노벨 문학상을 받기 전까지는 딱히 대중적인 작가는 아니었지 않나요?,2025,서울과학기술대,문예창작학과,학생부종합 학교생활우수자전형
Q : 마지막으로 하고 싶은 말 있나요?,2025,서울과학기술대,문예창작학과,학생부종합 학교생활우수자전형
Q : 자기소개해주세요.,2025,서울과학기술대,미래에너지융합학과,학생부종합 창의융합인재전형
Q : 에너지하베스팅 기술을 이용하여 의류를 제작하셨다고 하셨는데 좀 더 자세하게 설명해주실 수 있을까요?,2025,서울과학기술대,미래에너지융합학과,학생부종합 창의융합인재전형
Q : 그럼 이 의류가 왜 상용화되지 않을까요??,2025,서울과학기술대,미래에너지융합학과,학생부종합 창의융합인재전형
Q : 그럼 과기대에 재학하면서 어떻게 하면 효율을 높일 수 있을까요??,2025,서울과학기술대,미래에너지융합학과,학생부종합 창의융합인재전형
Q : 학생부를 봤을 때도 성실하게 생활하는 거 같은데 어떻게 2학년때 축제에서 춤을 출 생각을 하셨나요?,2025,서울과학기술대,미래에너지융합학과,학생부종합 창의융합인재전형
Q : 바이오매스 에너지나 공기액화저장기술 등 되게 활동을 많이 하셨는데 가장 인상 깊은 활동이 있다면?,2025,서울과학기술대,미래에너지융합학과,학생부종합 창의융합인재전형
Q : 그러면 공기액화저장기술 방식과 댐에 물을 저장해서 에너지를 저장시키는 방식 중 뭐가 더 좋을까요?,2025,서울과학기술대,미래에너지융합학과,학생부종합 창의융합인재전형
Q : 그럼 공기액화에너지 저장기술 중 가장 중요한 기술이 무엇일까요?,2025,서울과학기술대,미래에너지융합학과,학생부종합 창의융합인재전형
Q : 시간이 다 되었는데 마지막으로 하고 싶은 말 있으실까요?,2025,서울과학기술대,미래에너지융합학과,학생부종합 창의융합인재전형
Q : 자기 소개해 주세요.,2025,서울과학기술대,신소재공학과,학생부종합 기회균형(기회균등)전형
Q : 충격량과 운동량은 무엇인가요?,2025,서울과학기술대,신소재공학과,학생부종합 기회균형(기회균등)전형
Q : 에너지가 뭔가요?,2025,서울과학기술대,신소재공학과,학생부종합 기회균형(기회균등)전형
Q : 베르누이의 법칙이 무엇인가요?,2025,서울과학기술대,신소재공학과,학생부종합 기회균형(기회균등)전형
Q : 마지막으로 하고 싶은 말은?,2025,서울과학기술대,신소재공학과,학생부종합 기회균형(기회균등)전형
Q : 자기소개와 우리 과 지원동기를 한번 얘기해줄래요?,2025,서울과학기술대,영어영문학과,학생부종합 학교생활우수자전형
"Q : 1, 2학년은 언더우드였고, 3학년 때는 이노리더였는데 동아리 활동 중 가장 기억에 남는 부분은?",2025,서울과학기술대,영어영문학과,학생부종합 학교생활우수자전형
Q : 정확히 이런 느낌이란 게 뭔가요?,2025,서울과학기술대,영어영문학과,학생부종합 학교생활우수자전형
"Q : 솔직히 다른 지원자들에 비해서 영어 수강 과목이 5개로 적은데, 3년 내내 수업 중 가장 기억에 남는  수업은?",2025,서울과학기술대,영어영문학과,학생부종합 학교생활우수자전형
Q : 2학년 일본어 활동 시간에 ~~~ 활동을 했다고 쓰여 있는데 자발적으로 계획해서 하신 건가요?,2025,서울과학기술대,영어영문학과,학생부종합 학교생활우수자전형
"Q : 1학년 영어 시간에 영어교사를 희망한다고 쓰여 있는데 왜 희망했었나요, 지금은 아닌지 궁금합니다.",2025,서울과학기술대,영어영문학과,학생부종합 학교생활우수자전형
Q : 대학교에 들어와서 가장 배우고 싶은 교과목은?,2025,서울과학기술대,영어영문학과,학생부종합 학교생활우수자전형
Q : 시간이 이제 거의 끝나가는데 마지막으로 할 말은?,2025,서울과학기술대,영어영문학과,학생부종합 학교생활우수자전형
Q : 자기소개와 지원동기를 말해보세요.,2025,서울과학기술대,전자공학과,학생부종합 기회균형(기회균등)전형
"Q : NOT gate를 제작하였다고 하는데, 가장 간단한 거니까 어떻게 설계했는지 말씀해보세요.",2025,서울과학기술대,전자공학과,학생부종합 기회균형(기회균등)전형
Q : MOSFET에 대해서 설명해보세요.,2025,서울과학기술대,전자공학과,학생부종합 기회균형(기회균등)전형
Q : 진로가 명확한 거 같은데 졸업 이후에 계획이 어떻게 되나요?,2025,서울과학기술대,전자공학과,학생부종합 기회균형(기회균등)전형
Q : 물리학에 대해서 관심이 있으신 것 같은데 수학 성적이 낮은 이유를 알려주세요.,2025,서울과학기술대,전자공학과,학생부종합 기회균형(기회균등)전형
Q : 마지막으로 하고 싶은 말은?,2025,서울과학기술대,전자공학과,학생부종합 기회균형(기회균등)전형
Q : 어떻게 오셨나요? 안 힘들었어요?,2025,서울과학기술대,전자공학과,학생부종합 학교생활우수자전형
Q : 간단하게 자기소개 해주세요.,2025,서울과학기술대,전자공학과,학생부종합 학교생활우수자전형
Q : 핏스톤 프로그램이 아니라 휴스톤 프로그램이지 않나요?,2025,서울과학기술대,전자공학과,학생부종합 학교생활우수자전형
Q : 스마트폰 지원자세대 이전에 상용화 되지 않았나요?,2025,서울과학기술대,전자공학과,학생부종합 학교생활우수자전형
Q : 지금 학생부에 구체성이 좀 떨어져서 뭘하고 싶은지 잘 모르겠는데...,2025,서울과학기술대,전자공학과,학생부종합 학교생활우수자전형
Q : 마지막으로 하실 말씀 있다면 해주세요.,2025,서울과학기술대,전자공학과,학생부종합 학교생활우수자전형
Q : 간단한 자기 소개와 전자 공학과에 지원하게 된 동기를 이야기해 주세요.,2025,서울과학기술대,전자공학과,학생부종합 학교생활우수자전형
Q : 2학년 동아리 활동 중 프로그래밍한 활동이 있나요?,2025,서울과학기술대,전자공학과,학생부종합 학교생활우수자전형
"Q : 자기주도학습은 어떻게 계획하고 학습했는지 수학, 과학과 관련해서 설명해 주세요.",2025,서울과학기술대,전자공학과,학생부종합 학교생활우수자전형
Q : 반도체 쪽에 관심이 많아 보이는데 우리 학과에 진학하여 어떤 것을 배우고 싶나요?,2025,서울과학기술대,전자공학과,학생부종합 학교생활우수자전형
Q : 질문에 답한 것들 중에 자신의 강점을 강조하고 싶은 것이 있다면?,2025,서울과학기술대,전자공학과,학생부종합 학교생활우수자전형
Q : 마지막으로 하고 싶은 말은?,2025,서울과학기술대,전자공학과,학생부종합 학교생활우수자전형
"Q : 학급 연주회가 열립니다. 사향이는 자신감이 없어 학급 연주회를 꺼립니다. 청람이는 학급 연주회인데  사향이만 빠진다는 게 말이 안 된다고 불만을 토로합니다. 각 학생에게 어떻게 조언하고, 이러한 상황에 서 가장 중요하게 생각하는 가치와 그 이유를 서술하세요.",2025,서울교대,초등교육과,학생부교과 학교장추천전형
"Q : AI가 대체할 수 없는 교사의 역할과 AI의 판단과 교사의 판단이 일치하지 않을 때, 누구의 판단을 따를  것인지 이유와 함께 서술하세요.",2025,서울교대,초등교육과,학생부교과 학교장추천전형
Q : 교과서를 이해할 때 객관주의와 주관주의 중 무엇을 따를 것인가?,2025,서울교대,초등교육과,학생부교과 학교장추천전형
Q : 그렇게 조언을 해도 사향이가 의견을 바꾸지 않으면 어떡할 것인가?,2025,서울교대,초등교육과,학생부교과 학교장추천전형
Q : 세게 나간다는 말이 무슨 말이죠?,2025,서울교대,초등교육과,학생부교과 학교장추천전형
Q : 1분 정도 남았는데 더 하실 말 있습니까?,2025,서울교대,초등교육과,학생부교과 학교장추천전형
"Q : 학급연주회를 앞두고 있는 상황에서 A가 연주회에서 빠지겠다고 함, B는 학급 구성원 모두가 참여하니 ",2025,서울교대,초등교육과,학생부교과 학교장추천전형
"Q : AI가 발전하며 일부 부분에서 교사를 대체함, 하지만 AI가 대체하지 못하는 인간 교사의 역할이 있음,  그 역할이 무엇인지, AI의 판단과 인간 교사의 경험에 따른 판단이 다를 때 누구의 의견을 따를 것인가?",2025,서울교대,초등교육과,학생부교과 학교장추천전형
"Q : 텍스트를 이해할 때 독자 중심으로 이해하는 주관적 관점과 저자 중심으로 이해하는 객관적 관점이 있 음, 각 관점의 장단점을 말하고 자신이 교사가 되어 교과서로 수업할 때 어떤 관점을 따를 것인가?",2025,서울교대,초등교육과,학생부교과 학교장추천전형
"Q : 자신이 생각하는 이상적인 삶에 대해 수업하는 시간일 때, 학생들에게 꼬리를 무는 질문을 하여 인생의  의미를 도출해 주는 소크라테스식 교수법과 교사 본인의 생각을 학생들에게 가르치는 프로타고라스식  교수법 중 무엇을 선택할 것입니까?",2025,서울교대,초등교육과,학생부교과 학교장추천전형
"Q : 모둠 활동에서 고집스러운 학생과 수동적인 학생들에게 필요한 능력은 무엇이며, 자신은 그 능력을 어 떻게 함양하였나요?",2025,서울교대,초등교육과,학생부교과 학교장추천전형
"Q : AI 디지털 학습도구를 우리 수업방식에 적용한다면, 이것의 긍정적, 부정적 영향은 무엇일까요?",2025,서울교대,초등교육과,학생부교과 학교장추천전형
Q : 마지막으로 할 말 있나요?,2025,서울교대,초등교육과,학생부교과 학교장추천전형
"Q : 학예회 출연을 꺼리는 학생 A와 A만 빠지는 것이 부당하다며 불만을 토로하는 학생 B가 있습니다. 각  학생에게 해줄 조언은 무엇이고, 이러한 상황에서 가장 중요하게 생각하는 가치와 그 이유는 무엇인가요?",2025,서울교대,초등교육과,학생부교과 학교장추천전형
Q : 어떻게 유도할 건지 자세하게 말해주세요.,2025,서울교대,초등교육과,학생부교과 학교장추천전형
Q : AI가 대체할 수 없는 교사의 역할은 무엇인가요? AI의 판단과 교사의 경험이나 생각이 일치하지 않을  때 누구의 판단을 따를 것인지 말해보세요.,2025,서울교대,초등교육과,학생부교과 학교장추천전형
"Q : 객관주의와 주관주의의 정의를 제시하고, 교과서를 이해할 때 객관주의와 주관주의 중 무엇을 따를 것 인가요. 그리고 그 이유를 설명해보세요.",2025,서울교대,초등교육과,학생부교과 학교장추천전형
Q : 건설환경공학부에서 무엇을 하는지 아나요?,2025,서울대,건설환경공학부,학생부종합 지역균형전형
