내용,대입연도,대학명,모집단위,전형명
Q : 이 과에 전망에 대해서?,2017,경북대,산림과학.조경학부,학생부종합전형 일반학생
Q : 다른 학교 어디 냈는지?,2017,경북대,산림과학.조경학부,학생부종합전형 일반학생
Q : 개인 발표 준비하신거 있죠? 시작하세요. (2분 스피치),2017,경북대,생명공학과,학생부종합전형 일반학생
Q : 미생 동아리(생명과학 동아리)에서 실험을 통해 식물 세포와 동물 세포의 구조적인 차이점을 알아냈다고 했는데 식물 세포와 동물 세포의 구조적인 차이점에 대해서 말씀해주겠습니까? (동아리),2017,경북대,생명공학과,학생부종합전형 일반학생
Q : ‘줄기세포 발견에서 재생의학까지’라는 책을 읽었는데 간단하게 요약 좀 해주세요. (독서),2017,경북대,생명공학과,학생부종합전형 일반학생
Q : 어떤 과목을 중점적으로 공부를 했나요?,2017,경북대,생명공학과,학생부종합전형 일반학생
Q : 생명과학 이외에 어떤 과학과목에 자신이 있나요?,2017,경북대,생명공학과,학생부종합전형 일반학생
Q : 마지막으로 하고 싶은 말이 있나요?,2017,경북대,생명공학과,학생부종합전형 일반학생
Q : 간단한 인사. 면접올때의 교통편에 관하여 물어봄.,2017,경북대,생명공학과,사회기여자
Q : 자기소개시간(약 2분정도),2017,경북대,생명공학과,사회기여자
Q : 두볼 봉사동아리(자소서에 기재된 내용)에서 화성양로원 봉사를 하였는데 화성양로원은 어떤곳 인지?,2017,경북대,생명공학과,사회기여자
Q : 생물정보학과(장래 희망 변경된 내용) 약사라는 직업은 별로 관련이 없어보이는데 본인 생각은? ,2017,경북대,생명공학과,사회기여자
Q : 제2형 당뇨병이 기재되어 있는데 (자소서에 있는 내용) 제2형 당뇨병을 설명해 본다면?,2017,경북대,생명공학과,사회기여자
Q : 경북대 R&E 활동이 도움된점이 있다면?,2017,경북대,생명공학과,사회기여자
Q : 마지막으로 할말이 있다면?,2017,경북대,생명공학과,사회기여자
Q : 자기 소개 및 진로계획에 대해 말해주세요.,2017,경북대,생명과학부,학생부 종합
Q : 유도 줄기세포가 무엇인가요?,2017,경북대,생명과학부,학생부 종합
Q : 바이오테크 자율동아리에서의 경험과 느낀 점에 대해 말해주세요.,2017,경북대,생명과학부,학생부 종합
Q : 문제가 된 옥시 제품이 어떻게 인체에 영향을 미칠까요?,2017,경북대,생명과학부,학생부 종합
Q : 본 학과에 지원하게 된 동기에 대해 말해주세요.,2017,경북대,생명과학부,학생부 종합
Q : 기억에 남는 책이 있다면 한 권 소개해 주세요.,2017,경북대,생명과학부,학생부 종합
Q : 봉사활동 중에 기억에 남는 것이 있다면 말해 주세요.,2017,경북대,생명과학부,학생부 종합
"Q : 과에 지원하게 된 동기, 앞으로의 계획 등(2분 스피치)을 말해주세요.",2017,경북대,생명과학부,학생부종합 일반전형
Q : 3년간 학과 관련 활동을 하면서 가장 기억에 남는 실험은 무엇인가요?,2017,경북대,생명과학부,학생부종합 일반전형
"Q : 상대적으로 영어 관련 성적이 높고, 관련 활동이 많은데, 어떻게 영어를 그렇게 좋아하고 열심히 하게 되었나요?",2017,경북대,생명과학부,학생부종합 일반전형
"Q : 1학년 때 경제경영 동아리에서 위안부 배지를 홍보하고 판매하는 활동을 했는데, 구체적으로 어떤 활동을 했는지 말해주세요.",2017,경북대,생명과학부,학생부종합 일반전형
Q : 왜 처음부터 부장으로 활동하지 않고 2학년들과 함께 활동했나요?,2017,경북대,생명과학부,학생부종합 일반전형
Q : 그 활동을 하면서 느낀 점을 말해주세요.,2017,경북대,생명과학부,학생부종합 일반전형
"Q : 면접이 거의 다 끝났는데, 마지막으로 하고 싶은 말이 있다면 해주세요.",2017,경북대,생명과학부,학생부종합 일반전형
Q : 준비 해 온 내용 발표해 보세요.,2017,경북대,생물교육학과,학생부 종합 전형
Q : 한의학과 생물학의 공통점은?,2017,경북대,생물교육학과,학생부 종합 전형
Q : 최근 학과 관련 노력한 일?,2017,경북대,생물교육학과,학생부 종합 전형
Q : 지원하게 된 동기와 향후 계획에 대하여 2분정도 예기해 주십시오.,2017,경북대,생물학전공,학생부종합
Q : 학과 관련 독서 중 가장 인상 깊었던 내용을 말해 주십시오.,2017,경북대,생물학전공,학생부종합
Q : 유전 쪽으로 관심이 있다고 자소서에 쓰여 있는데 어떤 부분이 관심이 있나요?,2017,경북대,생물학전공,학생부종합
Q : 그러면 대학 진학 후 유전 쪽으로 더 공부할 생각인가요?,2017,경북대,생물학전공,학생부종합
Q : 체육대회때 다툼이 있었고 이를 해결했다고 적었는데 어떤 다툼이었나요?,2017,경북대,생물학전공,학생부종합
Q : 마지막으로 하고 싶은 예기가 있으면 해보십시오.,2017,경북대,생물학전공,학생부종합
Q : Q :  개인발표 준비해온 거 한번 해보세요.,2017,경북대,섬유시스템공학과,학생부 종합전형
Q : (2분 스피치에서 언급한) 고어텍스가 뭔지 아나요 ??,2017,경북대,섬유시스템공학과,학생부 종합전형
Q : 추천서에 보면 굉장히 성실하고 지각을 한 번도 안했는데 어떻게 그럴 수 있었나요?,2017,경북대,섬유시스템공학과,학생부 종합전형
Q : 학교 생활중에 봉사활동이나 동아리 활동에서 가장 기억에 남는 활동이 있나요?,2017,경북대,섬유시스템공학과,학생부 종합전형
Q : (2분 스피치에서 언급한) 아까 패션이나 디자인 분야에도 관심이 많다고 했는데 구체적으로 어떤 분야에 관심이 있나요?,2017,경북대,섬유시스템공학과,학생부 종합전형
Q : 마지막으로 하고 싶은 말 있나요?,2017,경북대,섬유시스템공학과,학생부 종합전형
Q : 이 학과에 오기 위해 무엇을 했는지? 대학 진학 후에 무엇을 할 것인지?,2017,경북대,수의예과,*
Q : 수의사가 되고 싶었던 계기?,2017,경북대,수의예과,*
Q : 부모님이 반대하시면 어떻게 할 것인가?,2017,경북대,수의예과,*
Q : 수의사가 되어 어떤 식으로 동물들을 도울 것인가?,2017,경북대,수의예과,*
"Q : 자소서1,2,3번 문항별로 한 개씩 질문",2017,경북대,수의예과,*
Q : 지원동기 및 향후 계획 등 자기 자신에 대해 설명해보세요,2017,경북대,수의예과,학생부종합전형
Q : 동물병원에서 주로 어떤 봉사를 했나요? / 탈지면은 잘 잘라야 하지 않나요?,2017,경북대,수의예과,학생부종합전형
Q : 그 병원은 원래 알고 있었나요? / 집 근처였나요?,2017,경북대,수의예과,학생부종합전형
Q : 논문을 썼는데 주제가 뭔가요?,2017,경북대,수의예과,학생부종합전형
Q : 논문 쓸 때 갈등은 어떻게 해결했나요?,2017,경북대,수의예과,학생부종합전형
Q : 동생이 있나요? / 동생과도 싸울 때는 어떻게 행동하나요? / 동생이 몇 살이죠?,2017,경북대,수의예과,학생부종합전형
Q : 가장 의미 있었던 책을 뽑으라면 어떤 책을 뽑고 싶으신가요?,2017,경북대,수의예과,학생부종합전형
Q : 자기소개 해보세요.,2017,경북대,수의예과,학생부종합
Q : 동아리와 r&e 활동에서 뭘 느꼈나요?,2017,경북대,수의예과,학생부종합
Q : 수의학과를 간다면 어떤 분야에서의 공부를 하고 싶나요?,2017,경북대,수의예과,학생부종합
Q : 혹시 주변에 수의학과 관련 친척이나 지인 있나요?,2017,경북대,수의예과,학생부종합
Q : 좋아하는 과목이 뭔가요?,2017,경북대,수의예과,학생부종합
Q : 반에서 학생부 종합전형 몇 명쯤 냈나요?,2017,경북대,수의예과,학생부종합
Q : 반에서 몇 등쯤?,2017,경북대,수의예과,학생부종합
Q : 마지막으로 할 말 하세요.,2017,경북대,수의예과,학생부종합
Q : 개인발표 준비해 온 것 한 번 해보세요.,2017,경북대,수의예과,학생부종합전형 일반학생
Q : 친구들이랑 운동을 자주 했다고 적었는데 어떤 운동을 주로 했나요?,2017,경북대,수의예과,학생부종합전형 일반학생
Q : 철봉 잘 하는 것 같은데 철봉에서 에어워킹 할 수 있나요?,2017,경북대,수의예과,학생부종합전형 일반학생
Q : 동물원 수의사가 되고 싶다고 하셨는데 어느 동물원을 생각하고 있나요? ,2017,경북대,수의예과,학생부종합전형 일반학생
Q : 서울에 에버랜드도 있는데 거기는 생각 안 해봤나요? 사기업이라서 돈 많이 줄 텐데,2017,경북대,수의예과,학생부종합전형 일반학생
Q : 마지막으로 하고 싶은 말 있나요?,2017,경북대,수의예과,학생부종합전형 일반학생
Q : 준비해온 개인발표 해 보세요.,2017,경북대,수학과,학생부종합전형 일반학생
"Q : 자소서에 보면 한라산을 등반을 하며 쓰레기를 주웠다고 되어있는데, 그 활동에서 배운 점을 말해보세요.",2017,경북대,수학과,학생부종합전형 일반학생
Q : 수학이란 무엇이라고 생각하시나요?,2017,경북대,수학과,학생부종합전형 일반학생
Q : 그렇다면 수학에는 어떤 종류가 있다고 생각하시나요?,2017,경북대,수학과,학생부종합전형 일반학생
Q : 마지막으로 하고 싶은 말이 있다면 하세요.,2017,경북대,수학과,학생부종합전형 일반학생
Q : 수학이라는 학문에 대해 어떻게 생각하시는지 자기 생각대로 자유롭게 말해 주시기 바랍니다.,2017,경북대,수학과,학생부 종합
Q : 하루에 수학을 얼마나 공부해 왔습니까?,2017,경북대,수학과,학생부 종합
Q : 2학년 때 슬럼프를 겪었다가 극복했다고 했는데 어떻게 극복해왔나요?,2017,경북대,수학과,학생부 종합
Q : 관련 대회에서 스마트폰과 관련된 연구를 하셨는데 스마트폰 없이 생활이 가능하다고 생각하십니까?,2017,경북대,수학과,학생부 종합
Q : 스마트폰 사회의 적정연령은 언제라고 생각하십니까?,2017,경북대,수학과,학생부 종합
Q : 학교 생활 중 가장 인상 깊었던 수학 선생님은 누구시고 그 이유는 무엇입니까?,2017,경북대,수학과,학생부 종합
Q : 대학 생활 중의 계획이 있다면 말씀해 주십시오.,2017,경북대,수학과,학생부 종합
Q : 대학교에서는 고등학교에서 배우는 것과는 조금 다른 내용(수학)을 배웁니다. 어떤 것을 배울 것 같은지 말해보세요.,2017,경북대,수학교육과,학생부 종합
Q : 방금 언급한 비유클리드 기하학에 대해서 설명해주세요.,2017,경북대,수학교육과,학생부 종합
Q : 학생의 생활 기록부를 보니까 봉사활동이 많이 부족하네요. ,2017,경북대,수학교육과,학생부 종합
Q : 하고자하는 재능기부에 대해서 더 구체적으로 설명해주세요.,2017,경북대,수학교육과,학생부 종합
Q : 고등학교에서 배웠던 수학 중에서 가장 기억에 남은 것이 무엇인가요?,2017,경북대,수학교육과,학생부 종합
Q : 예를 들어서 설명해주세요.,2017,경북대,수학교육과,학생부 종합
Q : 자기 소개 해보세요.,2017,경북대,수학교육학과,학생부 종합
Q : 수학 문제를 풀면서 가장 오래 고민해 본 시간이 얼마나 됩니까?,2017,경북대,수학교육학과,학생부 종합
Q : 그 문제가 무엇인가요?,2017,경북대,수학교육학과,학생부 종합
Q : 선생님들이 가르쳐 주시는 것보다 내가 더 잘 가르칠 수 있겠다 하는 그런 게 있습니까?,2017,경북대,수학교육학과,학생부 종합
Q : 그럼 그 내용을 우리에게 가르쳐 준다 생각하고 해보세요.,2017,경북대,수학교육학과,학생부 종합
Q : 마지막으로 하고 싶은 말이 있으면 해보세요.,2017,경북대,수학교육학과,학생부 종합
Q : 개인발표 준비해온 거 한번 해보세요.,2017,경북대,식품공학과,학생부종합전형 특수교육대상자
Q : 친환경 식품에 관심이 많은 거 같은데 친환경식품이라고 정의하는 기준을 무엇이라고 생각하는가?,2017,경북대,식품공학과,학생부종합전형 특수교육대상자
Q : 구체적으로 어떠한 친환경식품을 만들고 싶은가,2017,경북대,식품공학과,학생부종합전형 특수교육대상자
Q : 농작물을 재배할 때 벌레를 제거하기위해 농약을 치는데 과연 친환경적인 재료를 생산할 수 있는가,2017,경북대,식품공학과,학생부종합전형 특수교육대상자
Q : 식품공학도로서 실험실에서 연구할 때 어떠한 자질을 갖추어야한다고 생각하는가?,2017,경북대,식품공학과,학생부종합전형 특수교육대상자
Q : 봉사동아리활동을 하면서 가장 인상 깊었던 점이나 느낀 점은?,2017,경북대,식품공학과,학생부종합전형 특수교육대상자
Q : 마지막으로 하고 싶은 말,2017,경북대,식품공학과,학생부종합전형 특수교육대상자
Q : 개인발표,2017,경북대,식품공학과,학생부종합전형 일반학생
Q : 자신의 성격이 어떻다고 생각?,2017,경북대,식품공학과,학생부종합전형 일반학생
Q : 왜 MSG를 먹는가?,2017,경북대,식품공학과,학생부종합전형 일반학생
Q : 꽃동네 가서 느낀 점?,2017,경북대,식품공학과,학생부종합전형 일반학생
Q : DNA 추출 실험 과정?,2017,경북대,식품공학과,학생부종합전형 일반학생
Q : 마지막 할 말,2017,경북대,식품공학과,학생부종합전형 일반학생
Q : 주류에 관심이 많은데 한 번 말해보세요.(건대와 비슷해서 그냥 넣었어요),2017,경북대,식품공학과,학생부종합전형 일반학생
Q : 동아리에서 과자 열량구하기 실험을 했는데 과정을 말해주세요.,2017,경북대,식품공학과,학생부종합전형 일반학생
Q : 우리학교에 지원하게 된 동기와 향후 계획에 대해 말해주세요.,2017,경북대,식품공학과,학생부종합전형 일반학생
Q : 주변에서 이 학과에 지원하는 것을 반대하지 않았나요?,2017,경북대,식품공학과,학생부종합전형 일반학생
Q : 서울 박람회에서 어떤 것을 배우고 가장 기억에 남는 것은 무엇인가요?(건대랑 비슷해서 그대로 넣었어요),2017,경북대,식품공학과,학생부종합전형 일반학생
Q : 개인발표 2분 시작해보세요.,2017,경북대,식품공학부,학생부종합전형
Q : 우리 학교에 오게 된다면 2학년 때 전공과목 3개가 있는데 혹시 아는 것 있나요?,2017,경북대,식품공학부,학생부종합전형
Q : 학술동아리활동을 하는 데 여러 급우들과 함께하며 의견이 충돌하는 등 힘든 점은 없었나요?,2017,경북대,식품공학부,학생부종합전형
"Q : 우리 대학 말고도 다른 대학을 지원했는데, 그 곳과 여기가 모두 합격이라면 어디로 갈 것입니까?",2017,경북대,식품공학부,학생부종합전형
Q : 봉사활동으로 교외활동을 많이 했던데 주로 어떤 활동을 했나요?,2017,경북대,식품공학부,학생부종합전형
Q : 대학에 오더라도 계속해서 봉사하실 생각이 있나요?,2017,경북대,식품공학부,학생부종합전형
Q : 마지막으로 면접관에게 하고 싶은 말이 있나요?,2017,경북대,식품공학부,학생부종합전형
Q : 1학년 때 법학 연구반 동아리에서 변호사 역할 맡았는데 이유하고 활동한 것,2017,경북대,식품영양학과,학생부종합전형
Q : 잔반 줄이기 캠페인을 기획한 이유와 활동하면서 느낀 점,2017,경북대,식품영양학과,학생부종합전형
Q : 3학년 때 동아리에서 활동한 것,2017,경북대,식품영양학과,학생부종합전형
Q : 영어 교과우수상과 영어 경시대회에 나가기 위해 준비한 것 자세히 ,2017,경북대,식품영양학과,학생부종합전형
Q : 임상영양사가 되고 싶다고 했는데 대학에 들어와서 임상영양사가 되기 위한 계획,2017,경북대,식품영양학과,학생부종합전형
Q : 마지막으로 하고 싶은 말,2017,경북대,식품영양학과,학생부종합전형
Q : 수성구에 살면 여기 오는데 빨리 오겠네요?,2017,경북대,신문방송학과,학생부 종합전형
Q : 2분 동안 준비한 거 있죠? 해보세요.,2017,경북대,신문방송학과,학생부 종합전형
Q : 편집부 활동을 했는데 그 중에서 가장 의미 있었던 활등은 무엇입니까?,2017,경북대,신문방송학과,학생부 종합전형
Q : 동아리 차장을 했는데 한 일들을 보면 팀장 같은데?,2017,경북대,신문방송학과,학생부 종합전형
Q : 왜 방송부에 안가고 편집부에 왔나요?,2017,경북대,신문방송학과,학생부 종합전형
Q : 마지막으로 할 말 있으면 해봐요.,2017,경북대,신문방송학과,학생부 종합전형
Q : 몇 시에 도착했나요?,2017,경북대,신문방송학과,사배자전형
Q : 아버지가 태워주셨겠네요?,2017,경북대,신문방송학과,사배자전형
Q : 왜 이렇게 일찍 도착했나요?,2017,경북대,신문방송학과,사배자전형
Q : 학교는 OO고등학교인데 집은 어디인가요?,2017,경북대,신문방송학과,사배자전형
Q : 자기소개 준비한거(2분스피치),2017,경북대,신문방송학과,사배자전형
Q : 토론활동을 했다고 했는데 후마니타스가 있네요. 대가당과 후마니타스 중 더 좋았던 것은 어느 쪽인가요?,2017,경북대,신문방송학과,사배자전형
Q : 자기소개서에는 후마니타스를 적었잖아요?,2017,경북대,신문방송학과,사배자전형
Q : 잉글리쉬 탤런트 쇼가 있네요. 좋은 활동인 것 같은데 힘들진 않았나요?,2017,경북대,신문방송학과,사배자전형
"Q : 작가로 활동했다고 나와 있는데, 직접 쓰고 번역까지 한건가요?",2017,경북대,신문방송학과,사배자전형
Q : 참가작 내용을 간단하게 말해줄 수 있나요?,2017,경북대,신문방송학과,사배자전형
Q : 방송기자가 되고 싶다고 나와 있는데 계기가 뭔가요?,2017,경북대,신문방송학과,사배자전형
"Q : 인터넷기자, 신문기자, 방송기자가 있는데 차이가 뭐라고 생각하나요?",2017,경북대,신문방송학과,사배자전형
Q : 마지막으로 하고 싶은 말,2017,경북대,신문방송학과,사배자전형
Q : 개인 발표 준비 해 온 것 해 보세요,2017,경북대,신문방송학과,학생부종합전형
Q : 신문방송학과를 나와서 PD가 되고 싶은 이유를 물어봐도 될까요?,2017,경북대,신문방송학과,학생부종합전형
Q : PD중에서 어떤 PD가 되고 싶나요?,2017,경북대,신문방송학과,학생부종합전형
Q : 그럼 예능 PD중에서 롤모델이 혹시 있나요?,2017,경북대,신문방송학과,학생부종합전형
Q : 그 이유는?,2017,경북대,신문방송학과,학생부종합전형
Q : 우리 학과에 들어오면 정말 공부 열심히 하셔야 합니다.,2017,경북대,신문방송학과,학생부종합전형
Q : 마지막으로 하고 싶은 말 있나요?,2017,경북대,신문방송학과,학생부종합전형
Q : 부모님 차타고 왔어요? 혼자 왔어요?,2017,경북대,신문방송학과,*
Q : 2분 스피치,2017,경북대,신문방송학과,*
Q : 동아리 소개(자소서에 쓴),2017,경북대,신문방송학과,*
Q : 내신이 좋은 편이 아닌데 그 이유는?(다사고를 전혀 모르심) 학교에 공부 잘하는 친구들 사이에서 무슨 노력을 했나요?,2017,경북대,신문방송학과,*
Q : 자신의 꿈을 구체화시키기 위해 한 노력을 말해 보세요,2017,경북대,신문방송학과,*
Q : 자기소개 할 때 말한 거 자세히 말하세요,2017,경북대,신문방송학과,*
Q : 마지막 인사드리고 나갈 때 다사고 학생들 입결 성적을 궁금해 하셨다.,2017,경북대,신문방송학과,*
Q : 준비해온 자기소개 해보세요.,2017,경북대,신소재공학과,학생부종합 일반학생
"Q : 신소재공학부에 지원하게 된 가장 큰 계기가 경북대학교 전공 알림단 행사에 참가한 것이라고 말하셨는데, 여기서 가장 인상 깊었던 점이 무엇이었나요?",2017,경북대,신소재공학과,학생부종합 일반학생
Q : 1학년 때 봉사동아리에서 활동했는데 구체적으로 어떤 활동을 했나요?,2017,경북대,신소재공학과,학생부종합 일반학생
Q : 화학을 좋아한 것 같은데 어떤 부분이 가장 자신 있고 잘하나요?,2017,경북대,신소재공학과,학생부종합 일반학생
Q : 기억에 남는 과학 관련 활동에 대해 말해주세요.,2017,경북대,신소재공학과,학생부종합 일반학생
Q : 좀 더 구체적으로 설명해 주실 수 있나요?,2017,경북대,신소재공학과,학생부종합 일반학생
Q : Q :  마지막으로 하고 싶은 말이 있다면 해보세요.,2017,경북대,신소재공학과,학생부종합 일반학생
Q : 자신을 잘 나타낼 수 있도록 짧게 말해보세요(2분 스피치),2017,경북대,신소재공학과,학생부종합
Q : 페로브스카이트 태양전지를 좋아하는 것 같은데 알고 있는 것을  말해주세요,2017,경북대,신소재공학과,학생부종합
Q : 어떻게 그렇게 자세히 아나요? ,2017,경북대,신소재공학과,학생부종합
Q : 보니까 동아리 부장도 했는데 부장을 하면서 무엇을 느꼈나요?,2017,경북대,신소재공학과,학생부종합
Q : 마지막으로 하고 싶은 말 하세요,2017,경북대,신소재공학과,학생부종합
Q : 개인발표 준비해온 것 해보세요.,2017,경북대,신소재공학과,학생부종합전형 일반학생
Q : 지원동기는 무엇인가요?,2017,경북대,신소재공학과,학생부종합전형 일반학생
Q : 신소재 공학과에 진학하기위해 노력한 학교생활이 무엇이 있습니까?,2017,경북대,신소재공학과,학생부종합전형 일반학생
Q : 물리와 화학을 공부하며 신소재공학과와 관련 있다고 생각한 부분이 무엇입니까?,2017,경북대,신소재공학과,학생부종합전형 일반학생
Q : 탄소동소체에는 무엇이 있나요?,2017,경북대,신소재공학과,학생부종합전형 일반학생
Q : 1학년 때 꿈과 지금 꿈이 다른데 바뀌게 된 계기가 무엇인가요?,2017,경북대,신소재공학과,학생부종합전형 일반학생
Q : 마지막으로 할 말 없나요?,2017,경북대,신소재공학과,학생부종합전형 일반학생
Q : 개인발표 한번 해보세요.,2017,경북대,신소재공학과,학생부종합 사회배려자전형
Q : 손난로 만들기 실험을 했다고 하는데 어떻게 만든건가요? 실험내용을 말해보세요.,2017,경북대,신소재공학과,학생부종합 사회배려자전형
Q : 그럼 그 아세트산나트륨은 계속 열만 내는 건가요? 발열반응만 하는 건가요?,2017,경북대,신소재공학과,학생부종합 사회배려자전형
Q : 아세트산나트륨을 그냥 가열 하나요 아니면 물과 함께 섞어서 가열하나요? 어떻게 가열하나요?,2017,경북대,신소재공학과,학생부종합 사회배려자전형
Q : 혹시 개인발표에서 말했던 책 말고 또 다른 감명 깊었던 책이 있었나요?,2017,경북대,신소재공학과,학생부종합 사회배려자전형
Q : 책 소개에서 열전도현상 등 다양한 말이 적혀 있었어요. 열전도 현상이 무엇인지 설명해줄 수 있나요?,2017,경북대,신소재공학과,학생부종합 사회배려자전형
Q : 봉사활동을 하는 이유는?,2017,경북대,신소재공학과,학생부종합 사회배려자전형
Q : 마지막으로 할 말을 말씀해보세요,2017,경북대,신소재공학과,학생부종합 사회배려자전형
Q : OO고등학교 학생이시네요 여기 근처죠?,2017,경북대,신소재공학과,학생부종합
"Q : 여담 조금한 후, 긴장 다 푸셨죠? 준비해온 거 한 번 해보세요.",2017,경북대,신소재공학과,학생부종합
"Q : 2분 스피치에 교정기 이야기가 있는데, 교정기에 사용하는 금속 구체적으로 어떤건 지 아시나요? ",2017,경북대,신소재공학과,학생부종합
Q : 그렇다면 혹시 원리에 대해서도 알고 계시나요?,2017,경북대,신소재공학과,학생부종합
Q : 형상기억합금 이외에 다른 금속소재들에는 어떤 것들이 있습니까?,2017,경북대,신소재공학과,학생부종합
Q : (인성)R&E를 다른 친구들과 같이 하게 되면서 후회되는 점은 없었는가?,2017,경북대,신소재공학과,학생부종합
Q : 마지막으로 하고 싶은 말,2017,경북대,신소재공학과,학생부종합
Q : 준비 한 2분 스피치 말하세요,2017,경북대,신소재공학과,학생부 종합
Q : 연료전지가 무엇인가,2017,경북대,신소재공학과,학생부 종합
Q : 학부 졸업 후 대학원에 진학하고 싶다고 했는데 그러기 위해 준비해야 할 것은?,2017,경북대,신소재공학과,학생부 종합
Q : 동아리 활동 중 글로벌 UCC 촬영했는데 UCC내용 말해주세요.,2017,경북대,신소재공학과,학생부 종합
Q : 분자의 극성에 대해 말하라.,2017,경북대,신소재공학과,학생부 종합
Q : 봉사활동 중 느낀 점은?,2017,경북대,신소재공학과,학생부 종합
Q : 토론 활동이 우리 학과에 와서 무슨 도움이 될까?,2017,경북대,신소재공학과,학생부 종합
Q : 준비해 온 2분 발표 해보세요.,2017,경북대,역사교육과,학생부종합전형 일반학생-최초합
Q : 시험기간이나 동아리 활동 때 나름대로 수업을 해본 경험이 있는데 어떤 방식으로 수업하면 받아들이는 학생 입장에서 의미 있고 흥미로울 수 있을지 말해보세요.,2017,경북대,역사교육과,학생부종합전형 일반학생-최초합
Q : 그렇다면 본인이 역사 교과서를 쓴다면 어떤 부분을 수정하고 싶은지 말해보세요.,2017,경북대,역사교육과,학생부종합전형 일반학생-최초합
Q : 자기 소개서를 보면 ‘세계사는 인문학적 소양의 기초다’라는 말이 있는데 왜 그렇게 생각하는지 듣고 싶습니다.,2017,경북대,역사교육과,학생부종합전형 일반학생-최초합
"Q : 자소서를 보면 고등학교 다니면서 공부를 열심히 한 학생 같은데, 그렇다면 남을 배려하거나 친절을 베푼 경험이 있다면 구체적인 사례를 두 가지 정도만 들어볼 수 있을까요.",2017,경북대,역사교육과,학생부종합전형 일반학생-최초합
Q : 마지막으로 하고 싶은 말이 있으면 해보세요.,2017,경북대,역사교육과,학생부종합전형 일반학생-최초합
Q : 뭐타고 왔어요? 부모님과 왔나?,2017,경북대,역사교육학과,학생부종합
Q : 자소서에 ‘역사는 집단기억이다‘라고 했는데 집단기억이 뭐라고 생각하나요?,2017,경북대,역사교육학과,학생부종합
Q : 그렇다면 모든 사람들이 모두 동등한 역사를 기억해야하나?,2017,경북대,역사교육학과,학생부종합
Q : 자소서에 잊지 않는 한국사를 가르치고 싶다고 했는데 어떻게?,2017,경북대,역사교육학과,학생부종합
Q : 자소서에 인간은 망각의 동물이라고 했는데 역사를 망각하면 위험한 점은?,2017,경북대,역사교육학과,학생부종합
Q : 교사들에게 신망이 두텁네요. 특히나 학교에 기여한 점이 있다면?,2017,경북대,역사교육학과,학생부종합
Q : 끝에 마지막으로 하고 싶은 말,2017,경북대,역사교육학과,학생부종합
Q : 2분 발표,2017,경북대,영어교육과,학생부종합 일반
Q : 읽었던 책 중 인상 깊었던 책?,2017,경북대,영어교육과,학생부종합 일반
Q : 인상 깊었던 부분이 있습니까? ,2017,경북대,영어교육과,학생부종합 일반
Q : 죽은 시인의 사회에서 시인이 의미하는 것은? OOO고 학생들은 다 그 책을 읽나 봐요 필독도선가요? ,2017,경북대,영어교육과,학생부종합 일반
Q : 영자신문부에서 활동했네요? 로즈윈도? 가장 기억에 남는 기사는? ,2017,경북대,영어교육과,학생부종합 일반
Q : 영어로 왜 학생이 이 학과에 들어와야 하는지 자기 pr하세요.,2017,경북대,영어교육과,학생부종합 일반
Q : 2분스피치 해보세요,2017,경북대,영어교육과,학생부 종합전형
Q : 궁금해서 그런데 왜 다들 교복을 입고 옵니까?,2017,경북대,영어교육과,학생부 종합전형
Q : 왜 00여고에서 이렇게 많이 지원했습니까?,2017,경북대,영어교육과,학생부 종합전형
"Q : 3년동안 영어교육과에 대한 진로 희망이 일관적인데, 다른 대학에도 다 영어교육과로 지원했나요?",2017,경북대,영어교육과,학생부 종합전형
"Q : 영어성경으로 공부했다고 했는데, 하루에 번역한 양이 얼마나 됩니까?",2017,경북대,영어교육과,학생부 종합전형
Q : 독서를 좋아합니까?,2017,경북대,영어교육과,학생부 종합전형
"Q : 3학년 때 시사영어 읽기반에서 활동했는데, 기록된 wall street journal과 Ted 강의의 내용을 소개해 보세요.",2017,경북대,영어교육과,학생부 종합전형
Q : 혹시 영어 원서를 읽은 경험이 있습니까? 거기서 가장 인상 깊었던 인물에 대해 소개할 수 있나요?,2017,경북대,영어교육과,학생부 종합전형
Q : 수능 잘쳤나요? 영어는?,2017,경북대,영어교육과,학생부 종합전형
Q : 왜 많은 대학 중 ‘경북대학교’에 지원했나요?,2017,경북대,영어교육과,학생부 종합전형
Q : 많은 학생들 중 위 지원자를 뽑아야 하는 특별한 이유가 있나요?,2017,경북대,영어교육과,학생부 종합전형
Q : 마지막으로 할 말 있습니까?,2017,경북대,영어교육과,학생부 종합전형
Q : 2분 스피치,2017,경북대,영어교육과,학생부종합 
Q : 언어로써 영어라는 말은 어떤 의미인가요?,2017,경북대,영어교육과,학생부종합 
Q : 이과생이면 미적분을 잘 알겠네요... 미분과 적분의 차이가 뭔가요? -> 뉴턴이 미분을 만들었죠?,2017,경북대,영어교육과,학생부종합 
Q : 동아리 활동 중에 가장 기억에 남는 일?(동아리부장) -> 늦게 오는 학생들을 그 땐 어떻게 했나요?,2017,경북대,영어교육과,학생부종합 
Q : 취미 및 특기에 플루트 연주라고 되어 있는데 무슨 곡 연주했어요? 잘 부나요? ,2017,경북대,영어교육과,학생부종합 
Q : 마지막으로 하고 싶은 말 ,2017,경북대,영어교육과,학생부종합 
Q : 우리 과에 지원해줘서 굉장히 고마워요.,2017,경북대,영어교육과,학생부 종합전형
