내용,대입연도,대학명,모집단위,전형명
"Q : 이제 거의 시간이 다 되었는데, 마지막으로 미래에 무엇을 하고 싶나요?",2024,서울대,원자핵공학과,학생부종합 지역균형전형
"Q : 학생부에 AI 교육에 대해서 중고등학교보다 초등학교에서 더 활발히 이루어진다고 적혀 있는데 그 이유 가 무엇인지, 그리고 앞으로 AI 교육이 어떻게 이루어져야 하는지 말씀해주세요.",2024,서울대,윤리교육과,학생부종합 지역균형전형
Q : 학교생활 중 가장 힘들었던 경험이 무엇인가요?,2024,서울대,윤리교육과,학생부종합 지역균형전형
"Q : 초등교사를 꿈꿔왔던 것 같은데 초등교사와 중등교사의 차이가 무엇인지, 왜 중등교사로 꿈이 바뀌었나요?",2024,서울대,윤리교육과,학생부종합 지역균형전형
Q : 첨단융합학부는 ~~하는 학과입니다. 다른 학과가 아니라 우리 학과를 지원하신 이유가 있나요? 또 어떤  전공을 선택하실 건가요?,2024,서울대,첨단융합학부,학생부종합 지역균형전형
"Q : 첨단융합학부를 졸업하게 되면 취업, 연구 등 다양한 분야에서 일할 수 있습니다. 본인의 장래 계획과,  그 분야에서 리더로서 필요한 덕목과 그 이유를 얘기해 주세요.",2024,서울대,첨단융합학부,학생부종합 지역균형전형
"Q : 2학년 때 새빨간 거짓말, 통계라는 책을 읽고 게젤의 준거에 대해 탐구해보았네요. 게젤의 준거에 대해  설명하고 본인이 이 책을 읽고 깨달은 점을 말해주세요.",2024,서울대,첨단융합학부,학생부종합 지역균형전형
"Q : 2학년 때 동아리 활동을 하셨는데, 동아리 활동을 하면서 어려웠던 점이나 성장한 점, 그리고 그 과정에 서 본인이 한 역할을 말해주세요.",2024,서울대,첨단융합학부,학생부종합 지역균형전형
"Q : 3학년 때 생성형 AI에 대해 탐구했는데, 탐구한 과정을 말해주세요.",2024,서울대,첨단융합학부,학생부종합 지역균형전형
Q : 2학년 때 자습 도우미를 통해 얻은 점은 뭐예요?,2024,서울대,응용생물화학부,학생부종합 지역균형전형
Q : 제약 관련 학과에 지원하는 것 같은데 왜 우리 과에 지원했어요? ,2024,서울대,응용생물화학부,학생부종합 지역균형전형
Q : 로지스틱 방정식 간단하게 설명해볼래요?,2024,서울대,응용생물화학부,학생부종합 지역균형전형
Q : sir모델 한계가 뭔가요?,2024,서울대,응용생물화학부,학생부종합 지역균형전형
Q : CT랑 수2 연관 지어 보세요.,2024,서울대,응용생물화학부,학생부종합 지역균형전형
Q : 음악치료법의 유래는 무엇이고 음악치료법이 효과 있는 이유는 뭐라고 생각해요?,2024,서울대,응용생물화학부,학생부종합 지역균형전형
Q : 백신 효과와 부작용 사례로 설명해보세요.,2024,서울대,응용생물화학부,학생부종합 지역균형전형
Q : 구조이성질체와 탈리도마이드 사건과 연관지어 설명해보세요.,2024,서울대,응용생물화학부,학생부종합 지역균형전형
Q : 그래프에 대해 설명해보세요.,2024,서울대,의예과,학생부종합 지역균형전형
Q : 모둠의 리더로서 각 그룹에게 역할을 부여한다면 어떤 역할을 부여할 것인가?,2024,서울대,의예과,학생부종합 지역균형전형
Q : 지원자가 리더라면 어떤 역할을 부여할 것인가? <2번 방 서류 면접>,2024,서울대,의예과,학생부종합 지역균형전형
Q : 음악 시간에 뮤지컬을 했던데 자세하게 말해보세요.,2024,서울대,의예과,학생부종합 지역균형전형
Q : 통합사회 교과에서 조사한 것에서 스마트 기기를 사용하여 노인의 건강에 도움을 주어야 한다는 내용에 서 노인들이 스마트 기기를 사용하는 것에 어려움이 없을지?,2024,서울대,의예과,학생부종합 지역균형전형
Q : 물벼룩 실험에서 실제로 카페인을 투여했을 때 의미 있는 결과를 보였는지?,2024,서울대,의예과,학생부종합 지역균형전형
Q : 심박수가 증가한다고 해서 이것이 심장질환이라는 부작용으로 이어진다는 보장이 있나?,2024,서울대,의예과,학생부종합 지역균형전형
Q : 현재 소아청소년과의 폐과 상황에 대한 생각은?,2024,서울대,의예과,학생부종합 지역균형전형
Q : 청소년의 의견이 받아들여지지 않는 상황에 대한 본인의 생각은?,2024,서울대,의예과,학생부종합 지역균형전형
Q : 상황에 대해 설명해보세요.,2024,서울대,의예과,학생부종합 지역균형전형
Q : 친구가 사정이 생겨서 대표를 뽑기 위한 시험을 뒤로 미루자고 한다. 중간고사 공부가 더 뒤로 밀리게  되는 상황이다. 이 상황에서 어떻게 할 것인가?,2024,서울대,의예과,학생부종합 지역균형전형
"Q : 지원자는 학교생활 내내 높은 성적을 유지했을 것이라고 추측되는데, 타인의 배려로 이것이 가능했다고 생각하나요?",2024,서울대,의예과,학생부종합 지역균형전형
"Q : 실제로 자신이 배려를 받은 상황, 자신이 배려를 한 상황을 자신의 경험을 토대로 설명해보세요.",2024,서울대,의예과,학생부종합 지역균형전형
"Q : 당신은 총괄 책임자입니다. 총 6개월의 시간이 주어진 가운데, 어떻게 프로젝트를 진행할 것인가요?",2024,서울대,의예과,학생부종합 지역균형전형
Q : 두 그림의 차이점은 무엇인가?,2024,서울대,의예과,학생부종합 지역균형전형
Q : 자신의 고등학교 생활 중 한 순간을 한 폭의 그림으로 그릴 수 있다면 어떤 순간을 고르고 싶나요?,2024,서울대,의예과,학생부종합 지역균형전형
Q : (더닝 크루거 효과 그래프를 보여주고) 4개의 단계별 특징을 설명하시오.,2024,서울대,의예과,학생부종합 지역균형전형
Q : 본인이 더닝 크루거 효과를 겪었던 경험이 있다면?,2024,서울대,의예과,학생부종합 지역균형전형
Q : 공부 외에 다른 경험은 없나요?,2024,서울대,의예과,학생부종합 지역균형전형
"Q : (방총, 삼인성호 관련 고사) 세 명이 모이면 근거 없는 이야기가 사실처럼 변질된다는 것에 대해 어떻게 생각하는가?",2024,서울대,의예과,학생부종합 지역균형전형
Q : 왜 이런 상황이 발생한다고 생각하는가?,2024,서울대,의예과,학생부종합 지역균형전형
Q : 방총은 왜 주변 신하의 말을 듣지 말라고 왕에게 충고했을지 이야기해보시오.,2024,서울대,의예과,학생부종합 지역균형전형
"Q : 봉사활동 내역에 ~~가 있는데, 이게 어떤 활동이죠? 이게 봉사활동이 될 수 있나요?",2024,서울대,의예과,학생부종합 지역균형전형
"Q : miRNA를 활용한 항암 연구에 대한 탐구활동이 있는데, miRNA가 무엇인지? mRNA는 무엇인지?",2024,서울대,의예과,학생부종합 지역균형전형
"Q : 본인이 이 면접에 왔다면 공부도 잘했을 것이고 주변 친구들이 많이 물어보기도 했을 텐데, 힘든 점은 없었는지?",2024,서울대,의예과,학생부종합 지역균형전형
Q : 그림을 보고 그에 대한 특징과 화가의 의도를 설명하시오.,2024,서울대,의예과,학생부종합 지역균형전형
Q : 추가 제시문과의 차이점과 그 이유를 설명하시오. <1번 방 제시문> 동양화 느낌인데 왕이 행차하는 그림과 그에 대한 간단한 설명이 나와 있었음.,2024,서울대,의예과,학생부종합 지역균형전형
Q : 이 행차는 6개월을 준비하여 진행되었고 행차 후 이 그림을 그릴 시간은 1개월이 주어집니다. 당신이  이 그림을 그리는 단체의 지도자입니다. 어떻게 이 그림을 그릴 것인지 계획해 보세요.,2024,서울대,의예과,학생부종합 지역균형전형
Q : 1개월이라는 기간이 주어져 있는데 기간과 연관해서 설명해 보세요.,2024,서울대,의예과,학생부종합 지역균형전형
Q : 두 그림의 차이점을 설명해 보세요.,2024,서울대,의예과,학생부종합 지역균형전형
"Q : 그림의 배경과 연관 지어 한번 설명해 보세요. <2번 방 제시문> 내가 생각하는 나의 점수(A)와 실제 나의 점수(B)를 나타내는 2개의 그래프가 겹쳐 있었 음. 그래프 A의 기울기가 그래프 B의 기울기보다 더 작았고 실제 점수가 낮은 순서대로 1그룹, 2그룹, 3 그룹, 4그룹이라 하면 대략 3그룹 쯤에서 그래프가 교차했음.",2024,서울대,의예과,학생부종합 지역균형전형
"Q : 그래프가 이렇게 나타난 원인과 알 수 있는 점을 말해보세요. 추가제시문 : x축은 경험과 능력, y축은 자신감인 그래프가 제시됨. A그룹은 경험과 능력은 최하위, 자신감은 최상위, B그룹은 경험과 능력은 A그룹보다 조금 높고, 자신감은 최하위, C그룹은 둘 다 중간, D그룹은 둘 다 높음.",2024,서울대,의예과,학생부종합 지역균형전형
"Q : 본인이 A,B,C,D를 조원으로 둔 그룹의 리더라면 각 조원에게 어떠한 역할을 담당하게 할 것인가요? <3번 방: 서류 면접>",2024,서울대,의예과,학생부종합 지역균형전형
Q : 서울대학교 의과대학에 들어와서 학업 외에 어떤 일을 하고 싶은가요?,2024,서울대,의예과,학생부종합 지역균형전형
Q : 어떤 의사가 되고 싶나요?,2024,서울대,의예과,학생부종합 지역균형전형
"Q : 탐구활동을 보니까 이호왕 박사, 장기려 박사, 이태석 신부에 대한 탐구를 한 것 같은데 세 분 중에 가 장 닮고 싶은 사람이 누구인가요?",2024,서울대,의예과,학생부종합 지역균형전형
Q : 가장 기억에 남는 탐구 활동이 무엇인가요?,2024,서울대,의예과,학생부종합 지역균형전형
Q : 사이클린-CDK가 세포주기를 조절하는 거 같은데 자세히 말해보세요.,2024,서울대,의예과,학생부종합 지역균형전형
Q : p53에 발암 억제 기능과 세포 사멸 기능을 조사한 것 같은데 한번 말해보세요.,2024,서울대,의예과,학생부종합 지역균형전형
Q : 돌연변이 p53을 타겟하는 암 치료법에 대해서도 말해보세요.,2024,서울대,의예과,학생부종합 지역균형전형
Q : 세포 분화와 세포치료제 및 세포 분화의 수학적 모델링이라는 탐구를 한 거 같은데 CAR-T와 CAR-NK에  대해 한번 말해보세요. <4번 방 제시문> 삼인성호 이야기,2024,서울대,의예과,학생부종합 지역균형전형
Q : 무엇을 이야기하고 싶은 것 같나요?,2024,서울대,의예과,학생부종합 지역균형전형
Q : 본인이 방총이라면 어떻게 했을 것 같나요?,2024,서울대,의예과,학생부종합 지역균형전형
Q : 유사한 사례가 있나요?,2024,서울대,의예과,학생부종합 지역균형전형
Q : 어떻게 대응해야 할까요? <5번 방 제시문>,2024,서울대,의예과,학생부종합 지역균형전형
Q : 본인이 배려를 해준 경험과 배려를 받은 경험이 있으면 각각 말해보세요.,2024,서울대,의예과,학생부종합 지역균형전형
Q : 다음 질문을 대답할 때 본인의 인적사항을 밝히지 않도록 조심해서 답해주세요. 본인이 학업능력이 이렇게 좋 게 나왔는데 이러한 좋은 학업성적을 거둘 수 있 데에 본인의 노력 이외에 또 다른 어떤 요인들이 있을까요?,2024,서울대,의예과,학생부종합 지역균형전형
Q : 네 그러한 요인에 보답하기 위해서는 어떻게 할 수 있을까요?,2024,서울대,의예과,학생부종합 지역균형전형
Q : 공정성에 대한 생각은?,2024,서울대,의예과,학생부종합 지역균형전형
"Q : 크루거 효과 & 조별 활동 경험, 리더로서의 역할은?",2024,서울대,의예과,학생부종합 지역균형전형
"Q : 전공과 관련 없는 학생부 기반 내용 학습, 지구온난화, 소책자 활동 등",2024,서울대,의예과,학생부종합 지역균형전형
Q : 굉장히 묵직한 주제를 많이 다뤘다. 제헌헌법의 영향력이 무엇이라 생각하는가?,2024,서울대,인문계열,학생부종합 지역균형
Q : 그건 사회적 영향이고 본인에게는 어떤 영향을 끼쳤는가?,2024,서울대,인문계열,학생부종합 지역균형
Q : 그럼 반민족 행위 처벌법에 대해서는 어떻게 생각하나?,2024,서울대,인문계열,학생부종합 지역균형
Q : 인문계열에 온 후 어떤 공부를 할지 생각했나?,2024,서울대,인문계열,학생부종합 지역균형
"Q : 학교 생활 하면서 겪었던 어려운 점이 있는지, 있다면 그걸 해결한 경험 있는가?",2024,서울대,인문계열,학생부종합 지역균형
Q : 토론 동아리 활동하면서 가장 인상 깊었던 토론 주제가 무엇인가?,2024,서울대,인문계열,학생부종합 지역균형
"Q : 의견이 갈릴 때 한쪽의 의견을 관철시켜야 한다고 생각하는가, 아니면 모든 사람의 의견을 들어줘야 한 다고 생각하는가?",2024,서울대,인문계열,학생부종합 지역균형
"Q : 2학년 ‘고전 읽기’ 수업 시간에 도서 ‘돈으로 살 수 없는 것들’을 읽었는데, 특별히 기억에 남는 내용이  있나요? 이 부분이 공감되었다거나, 아니면 반대하고 싶었다거나 그런 부분이요.",2024,서울대,인문계열,학생부종합 지역균형전형
Q : ‘국제 정치’ 과목 세특을 보니 ‘세계 여러 지역의 다양한 이슈에 대해 배웠다’라고 적혀 있네요. 당시에  배운 이슈 중 기억에 남는 이슈가 있나요?,2024,서울대,인문계열,학생부종합 지역균형전형
Q : ‘문학과 매체’ 과목은 따로 신청해서 들은 거예요? ‘침묵의 나선’ 효과에 대해 배웠다고 되어 있는데 설명해 보세요.,2024,서울대,인문계열,학생부종합 지역균형전형
Q : 그럼 ‘침묵의 나선 효과’에서 배운 걸 실제로 적용해 본 적 있어요?,2024,서울대,인문계열,학생부종합 지역균형전형
"Q : 3학년 진로 시간에 인공지능 관련 도서를 읽었는데, 앞으로 인공지능과 인간의 관계는 어떻게 될 거라고 생각해요?",2024,서울대,인문계열,학생부종합 지역균형전형
Q : 3학년 동아리 시간에 영화 ‘코다’를 보고 수어에 대해 탐구했다고 했는데 여기에 대해서 자세히 이야기 해 줄 수 있을까요? 수어에 대해서 구체적으로 이야기해 주세요.,2024,서울대,인문계열,학생부종합 지역균형전형
Q : 내가 언어학은 잘 몰라서 그러는데 그 음운론부터 4가지 설명해주세요.,2024,서울대,인문계열,학생부종합 지역균형전형
Q : 그럼 학생은 수어를 음운론적으로 분석할 수 있다고 생각하나요?,2024,서울대,인문계열,학생부종합 지역균형전형
Q : 3학년 영어시간에 비트겐슈타인에 대해서 탐구했다고 했는데 이때 탐구방법이나 지적 호기심을 채운 부 분이 있다면 설명해주세요.,2024,서울대,인문계열,학생부종합 지역균형전형
Q : 그럼 혹시 기억이 난다면 비트겐슈타인의 전기 철학과 후기 철학의 차이를 설명해줄 수 있을까요?,2024,서울대,인문계열,학생부종합 지역균형전형
Q : 만약 우리 과에 진학하게 된다면 하고 싶은 것이 있나요?,2024,서울대,인문계열,학생부종합 지역균형전형
"Q : 본인이 범죄심리학에 흥미가 있어서 cpted 관련 활동을 했던데, 이 활동이 갖는 역효과를 윤리적 측면 에서 설명하고, 이를 본인의 진로 설계와 연관 지어 설명하세요.",2024,서울대,자유전공학부,학생부종합 사회통합(농어촌)전형
"Q : 그건 cpted 관련 활동을 얘기한 것 같은데, 윤리적 측면에서 생각해 본 적 없어요?",2024,서울대,자유전공학부,학생부종합 사회통합(농어촌)전형
Q : 폐쇄적 지배 구조와 관련된 활동을 했던데 이 활동에 대해 설명해 보세요.,2024,서울대,자유전공학부,학생부종합 사회통합(농어촌)전형
Q : 본인이 느끼기에 폐쇄적인 지배 구조를 가진 예시는 뭐가 있죠?,2024,서울대,자유전공학부,학생부종합 사회통합(농어촌)전형
Q : 지배구조에서 우리가 가져야 할 태도는 뭐가 있죠?,2024,서울대,자유전공학부,학생부종합 사회통합(농어촌)전형
Q : 본인이 편향된 시각을 갖고 있는 경우엔 스스로가 세뇌당한다고 느끼지 못하지 않나요? 그걸 어떻게 구별하죠?,2024,서울대,자유전공학부,학생부종합 사회통합(농어촌)전형
"Q : 이 책을 본인이 직접 찾아본 건가요, 아니면 추천 받은 건가요?",2024,서울대,자유전공학부,학생부종합 사회통합(농어촌)전형
"Q : 본인이 사상가 관련해서 활동도 많이 했던데. 소크라테스나 공자의 사상을 왜 선호하는지, 이를 사회 문 제에 적용한다면 어떤 식으로 적용할 수 있는지 설명하세요.",2024,서울대,자유전공학부,학생부종합 사회통합(농어촌)전형
Q : 공자 사상으로 가족 이기주의를 뛰어넘을 수 있다고 생각하나요?,2024,서울대,자유전공학부,학생부종합 사회통합(농어촌)전형
Q : 그 이유와 해결 방안을 얘기해보세요.,2024,서울대,자유전공학부,학생부종합 사회통합(농어촌)전형
Q : 사회과학과 수학 중에 편한 것부터 먼저 답변하세요.,2024,서울대,자유전공학부,학생부종합 일반전형
Q : (사회과학) 1번 문제?,2024,서울대,자유전공학부,학생부종합 일반전형
Q : (사회과학) 2번 문제?,2024,서울대,자유전공학부,학생부종합 일반전형
"Q : 1번 문제에서 섣부른 일반화라고 답했는데, 일반화 말고 더 정확한 방법이 있나요?",2024,서울대,자유전공학부,학생부종합 일반전형
Q : 섣부른 일반화는 인간의 본성과도 관련이 있지 않나요?,2024,서울대,자유전공학부,학생부종합 일반전형
"Q : (섣부른 일반화에 관한 사회 문제, 사회적 해결방안 등 추가 질문 이어짐)",2024,서울대,자유전공학부,학생부종합 일반전형
Q : (수학) 1번 문제 설명해 보세요.,2024,서울대,자유전공학부,학생부종합 일반전형
Q : 첫 번째 점이 사라진 후는 모든 점이 일정한 간격이 아닌데 그렇게 계산해도 되나요?,2024,서울대,자유전공학부,학생부종합 일반전형
Q : 1분 정도 지원 동기를 말해주세요.,2024,서울대,자유전공학부,학생부종합전형 지역균형전형
Q : 도시인구예측 모형에서 비요소 모형과 요소 모형을 수치적으로 분석했다고 되어 있는데 설명해보세요.,2024,서울대,자유전공학부,학생부종합전형 지역균형전형
Q : 불균형적 도시 체계의 규칙성을 설명했다고 되어 있는데 이거에 관해 설명해볼 수 있나요?,2024,서울대,자유전공학부,학생부종합전형 지역균형전형
Q : 그럼 혹시 이러한 내용을 학과나 자신의 진로와는 어떻게 연결할 수 있을까요?,2024,서울대,자유전공학부,학생부종합전형 지역균형전형
"Q : 3학년 때 미적분 수업을 들었는데, dx를 함수로 간주했다는 게 무슨 말인지?",2024,서울대,자유전공학부,학생부종합전형 지역균형전형
Q : 이러한 내용은 어디서 찾아보았나요?,2024,서울대,자유전공학부,학생부종합전형 지역균형전형
Q : 주로 자료 조사를 할 때 어떤 방식으로 조사를 하나요?,2024,서울대,자유전공학부,학생부종합전형 지역균형전형
Q : 우리 학과에 오면 잘할 수 있겠어요?,2024,서울대,자유전공학부,학생부종합전형 지역균형전형
Q : 마지막으로 하고 싶은 말 있으면 해주세요.,2024,서울대,자유전공학부,학생부종합전형 지역균형전형
Q : 화법과 작문 시간에 양자 암호 통신을 주제로 작성한 보고서에 대해 설명해 보세요.,2024,서울대,전기·정보공학부,학생부종합 지역균형전형
Q : 다른 내용은 없었나요? (양자 암호를 생성하는 과정 등에 대한 대답 의도),2024,서울대,전기·정보공학부,학생부종합 지역균형전형
Q : 무한 퍼텐셜 우물에 대해 설명해 보세요.,2024,서울대,전기·정보공학부,학생부종합 지역균형전형
Q : 물리학 2 시간에 탐구했던 양자 터널링 현상에 대해 설명해 보세요.,2024,서울대,전기·정보공학부,학생부종합 지역균형전형
"Q : 양자 분야에 관심이 많은데, 다른 관심 분야가 있나요? ",2024,서울대,전기·정보공학부,학생부종합 지역균형전형
Q : 관련해서 이야기해 볼 수 있을까요?,2024,서울대,전기·정보공학부,학생부종합 지역균형전형
Q : 기술적인 측면에서 했던 것은 무엇이 있었나요?,2024,서울대,전기·정보공학부,학생부종합 지역균형전형
Q : 본인 생각에 본인이 했던 활동 중 가장 도전적이었던 활동은 무엇이 있었나요?,2024,서울대,전기·정보공학부,학생부종합 지역균형전형
Q : 본인의 장단점을 말해볼 수 있나요?,2024,서울대,전기·정보공학부,학생부종합 지역균형전형
Q : 왜 하필 전기정보공학부를 지원했나요?,2024,서울대,전기·정보공학부,학생부종합 지역균형전형
Q : 본인이 10년 뒤에 무엇을 하고 있을 것 같나요?,2024,서울대,전기·정보공학부,학생부종합 지역균형전형
Q : 일단 답부터 부르세요.,2024,서울대,전기·정보공학부,학생부종합 일반전형
Q : x번 문제 풀이도 보여줄 수 있나요?,2024,서울대,전기·정보공학부,학생부종합 일반전형
Q : 이 문제는 잘못 푼 것 같은데 다시 풀어보실래요?,2024,서울대,전기·정보공학부,학생부종합 일반전형
Q : 시작하기 전에 1분 정도 자유롭게 하고 싶은 말 있으면 해보세요. <인문학 제시문> (가) 역사학에서의 ‘혼종성’이라는 개념이 등장함. 역사학에서 ‘사료’나 가능한 모든 사실들을 수집하려고 하지만 결국 역사학은 이야기라는 틀에서 벗어날 수 없고 소설적 특징 요소를 지니고 있다는 내용 (나)와 (다)는 나치와 관련한 공통된 ‘재판 기록’을 바탕으로 수행한 연구,2024,서울대,정치외교학부,학생부종합 일반전형
"Q : (가)에 나타난 역사학에서의 허구성을 설명하고, 제시문 (나)와 (다)에 나타난 허구성을 설명하시오.",2024,서울대,정치외교학부,학생부종합 일반전형
Q : (가)의 ‘혼종성’이 역사학 외의 학문 분야에서 나타나는 사례를 들고 그 이유를 구체적으로 설명하시오..,2024,서울대,정치외교학부,학생부종합 일반전형
Q : 학생이 직관적 통찰이나 질적 연구 등을 이야기한 부분은 충분이 납득이 됩니다. 그렇다면 학생은 더  나은 해석이나 더 나쁜 해석이라는 것을 구분하는 기준은 무엇이라고 생각하나요?.,2024,서울대,정치외교학부,학생부종합 일반전형
Q : 학생이 지금 ‘순환논법의 오류’에 빠진 것 같은데요? <사회과학 제시문> (가) ‘아이가 타고 있어요’ 스티커를 차량에 부착한 경우가 그렇지 않은 경우보다 사고발생률이 낮았음을 이야기함. (나) 임무를 수행하고 돌아온 전투기의 보강에 대한 이야기임. 돌아온 전투기들에서 나타난 총알구멍의 개수가 가장 많은 부위를 취약점으로 보아 보강한다는 내용이 제시됨,2024,서울대,정치외교학부,학생부종합 일반전형
Q : (가)와 (나)에서 밑줄 친 부분들에 나타나는 문제점의 공통점과 차이점을 설명하시오.,2024,서울대,정치외교학부,학생부종합 일반전형
Q : (가) 또는 (나)와 유사한 사례를 제시하고 그 이유를 설명하시오.,2024,서울대,정치외교학부,학생부종합 일반전형
Q : 그러면 (나)와 유사한 사례를 들어주실 수 있나요?,2024,서울대,정치외교학부,학생부종합 일반전형
"Q : 시간이 다 되었으니까, 나가면서 하고 싶은 말 있으면 해보세요.",2024,서울대,정치외교학부,학생부종합 일반전형
"Q : 편하게 앉아요, 바로 질문할게요~ 30초 자기소개 짧게 해볼래요? 길게 하면 학생 손해야.",2024,서울대,정치외교학부,학생부종합 지역균형전형
Q : 여기 학생이 투키디데스의 함정에 대해서 탐구를 했네요. 어떤 내용인지 한 번 설명해볼까요?,2024,서울대,정치외교학부,학생부종합 지역균형전형
Q : 그러면 지금 미중 관계가 투키디데스의 이론을 접목할 수 있는 상황이라고 생각하는 거죠?,2024,서울대,정치외교학부,학생부종합 지역균형전형
Q : 음 궁금한 게 있어요. 전쟁은 일어나도 된다고 생각해요?,2024,서울대,정치외교학부,학생부종합 지역균형전형
Q : 혹시 그럼 ~~ 함정에 대해서도 알아요? ,2024,서울대,정치외교학부,학생부종합 지역균형전형
"Q : (여기 제2핵시대에 대해서도 탐구했다고 적혀 있는데, 제2핵시대가 뭔지 설명해주세요.",2024,서울대,정치외교학부,학생부종합 지역균형전형
Q : 그럼 제2핵시대의 의미를 ~~으로만 알고 있는 거죠? 다른 내용 또 아는 거 혹시 있어요?,2024,서울대,정치외교학부,학생부종합 지역균형전형
Q : 아리스토텔레스의 정의관에 대해서 이야기했는데 개념에 대해서 알고 있어요? 한번 말해줄래요?,2024,서울대,정치외교학부,학생부종합 지역균형전형
Q : 그러면 지금 우리 사회는 왜 이렇게 간단한 걸 못하고 있을까요? 그냥 몫을 나눠주기만 하면 되는데? ,2024,서울대,정치외교학부,학생부종합 지역균형전형
Q : (가)와 (나)에 근거해 (다)의 상황이 가능한 이유를 설명하시오.,2024,서울대,철학과,학생부종합 일반전형
Q : 제시문들을 종합적으로 고려해 (라)의 상황이 가능한 이유를 설명하시오.,2024,서울대,철학과,학생부종합 일반전형
"Q : (나)를 주로 사용해 답했는데, (가)도 사용해 답해 보아라.",2024,서울대,철학과,학생부종합 일반전형
"Q : 대답한 근거는 방향성에 따라 아주 다른 2가지의 응답으로 흐를 수 있다. 하나는 “타인에게 배신감을 들게  하면 안 되기에 서로에게 거짓말을 하지 않는다” 이고, 하나는 “타인에게 배신감을 들게 해 내가 보복을 당하게 하면 안 되기에 서로에게 거짓말을 하지 않는다” 이다. 두 가지 태도가 같이 갈 수 있다고 보는가?",2024,서울대,철학과,학생부종합 일반전형
Q : 소득의 중요성과 역량의 중요성을 바탕으로 (다)의 상황을 설명하시오.,2024,서울대,철학과,학생부종합 일반전형
Q : (가)와 (나)를 적용하여 실업자에게 실업수당을 제공하는 정책에 대해 평가하시오.,2024,서울대,철학과,학생부종합 일반전형
Q : 다른 학과를 지원하지 않고 5가지 학문이 있는 첨단융합학부에 지원한 이유가 있나요?,2024,서울대,첨단융합학부,학생부종합 기회균형전형
Q : 융합 데이터 분석에 관심이 있다 하셨는데 융합에 대한 예시가 무엇이 있을까요?,2024,서울대,첨단융합학부,학생부종합 기회균형전형
Q : 여기에서 말하는 이미지란 무엇입니까?,2024,서울대,첨단융합학부,학생부종합 기회균형전형
Q : 기존의 인간도 충분히 가능한 업무인데 인공지능을 활용하는 이유는? ,2024,서울대,첨단융합학부,학생부종합 기회균형전형
Q : 그렇다면 이때까지 인공지능이나 배운 것을 토대로 한 활동이 있나요?,2024,서울대,첨단융합학부,학생부종합 기회균형전형
Q : 하는 도중에 어려웠던 점은 없이 했나요?,2024,서울대,첨단융합학부,학생부종합 기회균형전형
Q : 들어와서 해결하고 싶은 난제 같은 것들이 있습니까?,2024,서울대,첨단융합학부,학생부종합 기회균형전형
Q : 무엇입니까?,2024,서울대,첨단융합학부,학생부종합 기회균형전형
Q : 시간이 얼마 남지 않았는데 들어오게 된다면 1기 입학생으로서 후배에게 대하는 마음가짐이나 포부 있습니까?,2024,서울대,첨단융합학부,학생부종합 기회균형전형
Q : 문제의 답을 말해보세요.,2024,서울대,첨단융합학부,학생부종합 일반전형
Q : 풀지 못한 문제를 지금 풀어보세요. (힌트 제공),2024,서울대,첨단융합학부,학생부종합 일반전형
Q : 5개 학과 중 들어가고 싶은 과와 진로는?,2024,서울대,첨단융합학부,학생부종합 일반전형
Q : 융합해서 공부해 본 사례는?,2024,서울대,첨단융합학부,학생부종합 일반전형
Q : 선배 또는 후배와 협력해 본 경험은?,2024,서울대,첨단융합학부,학생부종합 일반전형
Q : 좋아하는 과목은?,2024,서울대,첨단융합학부,학생부종합 일반전형
Q : 지원 동기를 설명해 주세요.,2024,서울대,항공우주공학부,학생부종합 지역균형전형
Q : 로켓 만드셨어요? 기억에 남는 점은?,2024,서울대,항공우주공학부,학생부종합 지역균형전형
Q : 미래에 하고 싶은 것은?,2024,서울대,항공우주공학부,학생부종합 지역균형전형
Q : 학교생활 하면서 리더십을 발휘한 사례는?,2024,서울대,항공우주공학부,학생부종합 지역균형전형
Q : 학교 생활에서 힘들었던 점은?,2024,서울대,항공우주공학부,학생부종합 지역균형전형
Q : 학교 다니면서 체력 관리는 어떻게 하였나요?,2024,서울대,항공우주공학부,학생부종합 지역균형전형
"Q : 시간이 없으니깐, 1번부터 답 말해볼까요?",2024,서울대,화학교육과,학생부종합 일반전형
"Q : 그럼 앞쪽에 답변했던 것들 중에서 궁금한 것들을 더 물어볼게요. 00번에서 주기는 구했는데, 족을 덜 구 했다고 하셨습니다. 지금 다시 생각해서 답변할 수 있겠나요?",2024,서울대,화학교육과,학생부종합 일반전형
"Q : 마지막 번호에서 HCl을 넣었을 때와 아세트산을 넣었을 때, 중화점 이후에 그래프의 경향성에 대해서 조 금 더 자세히 설명하실 수 있을까요?",2024,서울대,화학교육과,학생부종합 일반전형
Q : 그럼 HCl이랑 아세트산 중에서 뭘 넣었을 때 P가 더 빨리 증가할까요?,2024,서울대,화학교육과,학생부종합 일반전형
Q : 이유는요? [교직인적성 면접],2024,서울대,화학교육과,학생부종합 일반전형
"Q : 긴장이 많이 될 것 같은데, 긴장 풀고 1번부터 3번까지 문제를 큰 소리로 읽어볼까요?",2024,서울대,화학교육과,학생부종합 일반전형
Q : 그럼 1번부터 답변해볼까요?,2024,서울대,화학교육과,학생부종합 일반전형
"Q : 네, 그럼 답변하신 거 토대로 추가질문을 할게요. (추가질문 이어짐.)",2024,서울대,화학교육과,학생부종합 일반전형
