사례번호,줄번호,내용,대입연도,대학명,모집단위,전형명
5832,190423,10분[면접관3 : 학생3],2022 ,경일대,간호학과,지역인재면접전형
5832,190424,대기실 대기-면접-퇴실,2022 ,경일대,간호학과,지역인재면접전형
5832,190425,면 접 특 징 [ 유 의 사 항 ],2022 ,경일대,간호학과,지역인재면접전형
5832,190426,◈ 대기실에서 수험표 받고 대기. 3명씩 시간 되면 면접실 앞 의자로 이동. 5분정도 대기하다가 면접 실 들어감.,2022 ,경일대,간호학과,지역인재면접전형
5832,190427,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2022 ,경일대,간호학과,지역인재면접전형
5832,190428,"Q : 간호사로서 필요한 역량이나 자질 중 가장 중요한 것은 무엇이며, 그러한 역량을 함양하기 위한 방법에 는 어떤 것이 있나요?",2022 ,경일대,간호학과,지역인재면접전형
5832,190429,A : 환자를 공감해주는 마음이라고 생각합니다. 올해 초에 수술 받았던 경험이 있고 그때 간호사께서 수술 전 잠시 자고 일어나면 괜찮아 질 것이다 고 해주셨던 말이 도움이 되었던 것을 몸소 느낄 수 있었습니다. 그래서 저도 환자의 마 음을 헤아려서 따뜻한 말 한마디 더 건네줄 수 있는 간호사가 되어야겠다고 다짐하게 되었습니다.,2022 ,경일대,간호학과,지역인재면접전형
5832,190430,Q : 코로나 19로 인한 상황에서 자신의 재능으로 할 수 있는 일은 무엇인가요?,2022 ,경일대,간호학과,지역인재면접전형
5832,190431,A : 꾸준한 헌혈 참여와 주변 지인들에게 동참을 권유하는 것이라고 생각합니다. 현재 코로나 19로 인해 헌혈 참여율이 많 이 줄어들고 수혈이 필요한 사람이 혈액을 구해야하는 지정헌혈이 필요한 상황에까지 이르렀는데 이런 상황에서 지속 적으로 헌혈을 하고 주변 지인들에게 헌혈을 권유하는 것이 제가 할 수 있는 일이라고 생각합니다.,2022 ,경일대,간호학과,지역인재면접전형
5832,190432,Q : 혈액의 구성 성분과 기능,2022 ,경일대,간호학과,지역인재면접전형
5832,190433,"A : 혈액은 혈장과 혈구로 구성되어있습니다. 우선 액체성분으로 이루어진 혈장은 세포에 필요한 산소와 영양소를 공급해 주고 불필요한 노폐물과 이산화탄소를 운반시켜줍니다. 그리고 세포성분으로 이루어진 혈구는 백혈구, 적혈구, 혈소판 으로 구성되어있습니다. 백혈구는 식균작용을, 적혈구는 산소를 운반시켜주는 작용을, 혈소판은 혈액을 응고시켜주는 기능을 합니다.",2022 ,경일대,간호학과,지역인재면접전형
5832,190434,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야할 것 / 후배에게 당부하고 싶은 사항]",2022 ,경일대,간호학과,지역인재면접전형
5832,190435,◈ 인사는 같이 들어가는 사람들이랑 맞추는 것이 깔끔함.,2022 ,경일대,간호학과,지역인재면접전형
5832,190436,◈ 실제 경험을 이야기 했을 때 더욱 흥미를 가지시고 듣는 것 같음.,2022 ,경일대,간호학과,지역인재면접전형
5832,190437,◈ 제시문 기반 면접이므로 너무 더듬지 않도록 충분한 연습이 필요함.,2022 ,경일대,간호학과,지역인재면접전형
5833,190438,2022학년도 대입 면접 후기[경일대 간호학과],2022 ,경일대,간호학과,학생부종합면접
5833,190439,대 학 / 학 과,2022 ,경일대,간호학과,학생부종합면접
5833,190440,경일대 간호학과,2022 ,경일대,간호학과,학생부종합면접
5833,190441,전 형 명,2022 ,경일대,간호학과,학생부종합면접
5833,190442,학생부종합면접,2022 ,경일대,간호학과,학생부종합면접
5833,190443,면 접 시 간 면 접 절 차,2022 ,경일대,간호학과,학생부종합면접
5833,190444,15분[면접관2 : 학생3],2022 ,경일대,간호학과,학생부종합면접
5833,190445,대기실 대기-면접-퇴실,2022 ,경일대,간호학과,학생부종합면접
5833,190446,면 접 특 징 [ 유 의 사 항 ],2022 ,경일대,간호학과,학생부종합면접
5833,190447,◈ 대기실에서 수험표 받고 대기. 3명씩 시간 되면 면접실 앞 의자로 이동. 5분정도 대기하다가 면접 실 들어감.,2022 ,경일대,간호학과,학생부종합면접
5833,190448,"◈ 오로지 학생부 기반 질문, 면접관님께서 컴퓨터 보시면서 종이에 기록하심.",2022 ,경일대,간호학과,학생부종합면접
5833,190449,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2022 ,경일대,간호학과,학생부종합면접
5833,190450,"Q : 고교 생활동안 꾸준히 간호사에 대한 활동을 많이 하였는데, 간호학과를 희망하게 된 계기가 무엇인가요?",2022 ,경일대,간호학과,학생부종합면접
5833,190451,A : 제가 간호학과를 희망하게 된 데에는 어머니의 영향이 크다고 할 수 있습니다. 제가 성장해오면서 어머니께서 여러 차례 수술을 하셨습니다. 수술을 하시고 입원을 하심에 따라 저 역시 병원에 있을 일이 많았고 그러면서 간호사분들 이 어떤 일을 하시는지 보고 얼마나 환자들을 위하여 봉사하시는지를 보면서 간호사를 꿈꾸게 되었습니다. 그리고 특 히 올해 2월 제가 수술을 받고 입원을 한 적이 있는데 그때 환자로써 어떤 간호사가 되어야할지 생각해보게 되는 계 기가 되었습니다.,2022 ,경일대,간호학과,학생부종합면접
5833,190452,Q : 독서 기록 중에 ‘살아있는 자를 수선하기’ 라는 책을 읽고 관련된 내용을 학급 게시판에 게시하였다고 하네요. 이 책이 어떤 내용이고 무엇을 느끼고 어떤 내용을 게시하였나요?,2022 ,경일대,간호학과,학생부종합면접
5833,190453,"A : ‘살아있는 자를 수선하기’라는 책은 갑작스럽게 뇌사판정을 받은 19살 청년의 심장이식을 주제로 다룬 책입니다. 저는 이 책을 제가 장기기증을 신청한 후에 읽게 되었는데, 가족들의 권유로 한 장기기증이 이 책을 읽고서 얼마나 값진 선 택인지 알게 되었습니다. 장기기증의 중요성을 친구들에게도 알리면 좋을 것 같아서 우리나라와 다른 나라의 차이점과 사례 등을 정리하여 게시하였습니다.",2022 ,경일대,간호학과,학생부종합면접
5833,190454,Q : H-T(Heartful-therapy) 동아리 활동 중 가장 기억 남는 활동은 무엇인가요?,2022 ,경일대,간호학과,학생부종합면접
5833,190455,"A : 보건 동아리에서 많은 활동을 하였지만 저는 헌혈 캠페인 활동이 가장 기억에 남습니다. 그때는 나이가 되지 않아 캠 페인 활동을 하였지만, 캠페인 활동을 통하여 사람들이 생각보다 헌혈의 중요성에 관심이 부족하다는 것을 알게 되었 습니다. 그래서 그 활동을 계기로 지금까지 꾸준히 헌혈을 하고 있고 주변 지인들에게도 동참을 권유하고 있습니다. 그렇기 때문에 저는 헌혈 캠페인 활동이 가장 기억에 남습니다.",2022 ,경일대,간호학과,학생부종합면접
5833,190456,Q : 마지막으로 이 이야기를 하지 않으면 집 가서 잠을 못 잘 것 같다 하는 말이 있으면 말해주세요.,2022 ,경일대,간호학과,학생부종합면접
5833,190457,A : 저는 혈관을 잘 찾아서 주사를 잘 놓는 간호사가 되고 싶습니다. 꾸준히 헌혈도 하고 수술 입원을 통해 주사를 맞을 일이 많았습니다. 그때마다 항상 간호사께서 최선을 다해주시지만 제 혈관이 얇고 잘 보이지 않아 항상 두세 번 찌르 고 피멍이 들곤 합니다. 그래서 제가 만약 간호사가 된다면 많은 실습과 연습을 통하여 아파서 병원을 찾는 환자들에 게 주사로 인한 고통만큼은 덜어주고 싶기 때문입니다.,2022 ,경일대,간호학과,학생부종합면접
5833,190458,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야할 것 / 후배에게 당부하고 싶은 사항]",2022 ,경일대,간호학과,학생부종합면접
5833,190459,◈ 인사는 같이 들어가는 사람들이랑 맞추는 것이 깔끔함.,2022 ,경일대,간호학과,학생부종합면접
5833,190460,"◈ 학생부 보면서 활동내용, 느낀 점, 배운 점 꼼꼼히 정리하고 학생부 예상 질문 만드는 것이 중요함.",2022 ,경일대,간호학과,학생부종합면접
5833,190461,◈ 실제 경험을 이야기 했을 때 더욱 흥미를 가지시고 듣는 것 같음.,2022 ,경일대,간호학과,학생부종합면접
5834,190462,2022학년도 대입 면접 후기[경일대 간호학과],2022 ,경일대,간호학과,학생부 종합전형
5834,190463,대 학 / 학 과,2022 ,경일대,간호학과,학생부 종합전형
5834,190464,경일대 간호학과,2022 ,경일대,간호학과,학생부 종합전형
5834,190465,전 형 명,2022 ,경일대,간호학과,학생부 종합전형
5834,190466,학생부 종합전형,2022 ,경일대,간호학과,학생부 종합전형
5834,190467,면 접 시 간,2022 ,경일대,간호학과,학생부 종합전형
5834,190468,면 접 절 차 면 접 특 징,2022 ,경일대,간호학과,학생부 종합전형
5834,190469,10~15분 내외[면접위원 2명],2022 ,경일대,간호학과,학생부 종합전형
5834,190470,대강당 대기-대기실 대기-면접-퇴실,2022 ,경일대,간호학과,학생부 종합전형
5834,190471,"◈ 면접관 2명, 학생은 3명이었음.",2022 ,경일대,간호학과,학생부 종합전형
5834,190472,[ 유 의 사 항 ],2022 ,경일대,간호학과,학생부 종합전형
5834,190473,◈ 학생부에서 교과세특보다는 동아리나 봉사 활동 등에 대해 물어봄.,2022 ,경일대,간호학과,학생부 종합전형
5834,190474,◈ 질문은 2가지에서 3가지(대답에 따라 추가 질문 존재),2022 ,경일대,간호학과,학생부 종합전형
5834,190475,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2022 ,경일대,간호학과,학생부 종합전형
5834,190476,Q : 간호학과에 왜 지원하였나요? (간호사가 되고 싶은 이유는 무엇인가요?),2022 ,경일대,간호학과,학생부 종합전형
5834,190477,A : 2학년 때는 다른 직업을 꿈꾸다 3학년 때 간호사로 직업이 바뀜. 코로나로 인해 어려운 환자들을 도와주고 싶어서 간 호사로 직업이 바뀌었다고 진술.,2022 ,경일대,간호학과,학생부 종합전형
5834,190478,Q : 봉사가 자신에게 어떤 영향을 주었나요? (어떤 봉사를 한 것이 가장 인상이 깊었고. 인상이 깊은 이유는 무엇인가요?),2022 ,경일대,간호학과,학생부 종합전형
5834,190479,"A : 봉사를 하면서 한 사람, 사람에게 필요한 것이 다 다르다는 것을 느꼈고. 후에 간호사가 되고 환자들에게 필요한 것을 잘 파악해야겠다고 진술.",2022 ,경일대,간호학과,학생부 종합전형
5834,190480,Q : 독서상을 받았는데 독서를 특별하게 한 계기는 무엇인가요?,2022 ,경일대,간호학과,학생부 종합전형
5834,190481,"A : 평소 책으로 경험하지 못한 것들에 대해 경험할 수 있게 해주며, 배움의 기회를 보다 넓혀줄 수 있어서 독서를 많이 하게 되었다고 진술.",2022 ,경일대,간호학과,학생부 종합전형
5834,190482,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야 할 것 / 후배에게 당부하고 싶은 사항]",2022 ,경일대,간호학과,학생부 종합전형
5834,190483,"◈ 봉사 시간은 되도록 많을 것, 자신이 한 활동들에 대해 느낀 점과 배운 점 등을 생각하는 것이 좋음.",2022 ,경일대,간호학과,학생부 종합전형
5834,190484,◈ 혹시나 자신이 부족하다고 생각하는 것들에 대해 보완점을 생각할 것.,2022 ,경일대,간호학과,학생부 종합전형
5834,190485,◈ 가장 기본이 되는 간호학과 지원 동기 정도는 완벽하게 숙지할 것.,2022 ,경일대,간호학과,학생부 종합전형
5835,190486,2022학년도 대입 면접 후기[경일대 간호학과],2022 ,경일대,간호학과,서류면접전형
5835,190487,대 학 / 학 과,2022 ,경일대,간호학과,서류면접전형
5835,190488,경일대 간호학과,2022 ,경일대,간호학과,서류면접전형
5835,190489,전 형 명,2022 ,경일대,간호학과,서류면접전형
5835,190490,서류면접전형,2022 ,경일대,간호학과,서류면접전형
5835,190491,면 접 시 간 면 접 절 차,2022 ,경일대,간호학과,서류면접전형
5835,190492,5분,2022 ,경일대,간호학과,서류면접전형
5835,190493,대기실-대기-퇴실,2022 ,경일대,간호학과,서류면접전형
5835,190494,면 접 특 징 [ 유 의 사 항 ],2022 ,경일대,간호학과,서류면접전형
5835,190495,◈ 3명씩 들어감.,2022 ,경일대,간호학과,서류면접전형
5835,190496,◈ 들어가면 대표로 1명이 인사하고 앉고 끝나고 대표가 인사후 퇴실.,2022 ,경일대,간호학과,서류면접전형
5835,190497,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2022 ,경일대,간호학과,서류면접전형
5835,190498,Q : 간호학과에 지원하게 된 이유,2022 ,경일대,간호학과,서류면접전형
5835,190499,A : 간호사로 일하고 있는 이모를 보고 동경하게 되어 지원함.,2022 ,경일대,간호학과,서류면접전형
5835,190500,Q : 본인의 장단점,2022 ,경일대,간호학과,서류면접전형
5835,190501,"A : 성실, 열정 등의 키워드를 이용해 말함.",2022 ,경일대,간호학과,서류면접전형
5835,190502,Q : 간호사에게 필요한 자질,2022 ,경일대,간호학과,서류면접전형
5835,190503,"A : 봉사정신, 체력, 지식 등의 키워드를 이용함.",2022 ,경일대,간호학과,서류면접전형
5835,190504,Q : 본인이 최근에 관심있게 보았던 사회적 이슈와 왜 관심이 있었는지,2022 ,경일대,간호학과,서류면접전형
5835,190505,A : 간호사파업을 관심있는 이슈로 뽑았다. 왜냐하면 코로나 상황과 간호사들의 열악한 근무환경을 예시로 설명함.,2022 ,경일대,간호학과,서류면접전형
5835,190506,Q : 심장의 기능과 혈액의 기능을 설명해보시오,2022 ,경일대,간호학과,서류면접전형
5835,190507,A : 인터넷 보고 참고해서 말함.,2022 ,경일대,간호학과,서류면접전형
5835,190508,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야할 것 / 후배에게 당부하고 싶은 사항]",2022 ,경일대,간호학과,서류면접전형
5835,190509,◈ 기억이 잘나지 않아서 못 적은 질문들도 있음.,2022 ,경일대,간호학과,서류면접전형
5835,190510,◈ 홈페이지에 예상 질문 그대로 냄.,2022 ,경일대,간호학과,서류면접전형
5835,190511,◈ 들어가자마자 바로 질문안하고 조금 긴장 풀어준 뒤에 함.,2022 ,경일대,간호학과,서류면접전형
5836,190512,2022학년도 대입 면접 후기[경일대 간호학과],2022 ,경일대,간호학과,교과면접전형
5836,190513,대 학 / 학 과,2022 ,경일대,간호학과,교과면접전형
5836,190514,경일대 간호학과,2022 ,경일대,간호학과,교과면접전형
5836,190515,전 형 명,2022 ,경일대,간호학과,교과면접전형
5836,190516,교과면접전형,2022 ,경일대,간호학과,교과면접전형
5836,190517,면 접 시 간,2022 ,경일대,간호학과,교과면접전형
5836,190518,10~20분[면접위원 3명],2022 ,경일대,간호학과,교과면접전형
5836,190519,면 접 절 차,2022 ,경일대,간호학과,교과면접전형
5836,190520,면 접 특 징 [ 유 의 사 항 ],2022 ,경일대,간호학과,교과면접전형
5836,190521,"◈ 대기장에서 수험표를 받고 휴대폰을 제출 후 자신의 차례가 올 때까지 기다림. 앞 차례의 면접이 시작될 때 고사장 앞에서 면접감독관이 면접에 대한 간단한 설명 후 기다림. 면접 시작 후 모두 같 은 질문을 받고, 순서는 질문마다 다름.",2022 ,경일대,간호학과,교과면접전형
5836,190522,◈ 면접을 보는 3명 중에서 가장 빠른 수험번호의 학생이 고사장에 들어갈 때 차렷경례를 말하고 인 사를 함. 퇴장할 때도 똑같음. 수험생 입실시간부터 건물 입실이 시작됨. 일찍 가더라도 건물 안에 는 못 들어가고 밖에서 기다려야 됨,2022 ,경일대,간호학과,교과면접전형
5836,190523,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2022 ,경일대,간호학과,교과면접전형
5836,190524,Q : 고교 생활 중 자신의 장점을 발휘하여 영향을 끼친 일이 있으면 말해 보세요.,2022 ,경일대,간호학과,교과면접전형
5836,190525,A : 내가 생각하는 장점을 이야기한 후 영향을 끼친 일을 말함.,2022 ,경일대,간호학과,교과면접전형
5836,190526,Q : 코로나바이러스감염증-19로 인한 상황에서 자신의 재능으로 할 수 있는 일은 무엇인가요?,2022 ,경일대,간호학과,교과면접전형
5836,190527,A : 나의 재능을 이야기한 후 할 수 있는 일을 말함.,2022 ,경일대,간호학과,교과면접전형
5836,190528,Q : 세포의 구조와 기능에 대하여 설명해 보세요.,2022 ,경일대,간호학과,교과면접전형
5836,190529,A : 세포의 구조에 대한 설명 후 구조의 기능에 대해 설명함.,2022 ,경일대,간호학과,교과면접전형
5836,190530,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야할 것 / 후배에게 당부하고 싶은 사항]",2022 ,경일대,간호학과,교과면접전형
5836,190531,"◈ 많은 긴장을 할 필요는 없고, 준비한 답변을 잘 대답하면 될 것 같다. 또한 면접관분들이 대답도 천천히 잘 들어주니 까 준비한 답변이 길어지더라도 최대한 준비한 답변을 마무리하는 것이 좋을 것 같다. 또한 면접이 마치고 실습실을 구경할 수 있는 기회가 있으니 보는 것을 추천한다.",2022 ,경일대,간호학과,교과면접전형
5837,190532,2022학년도 대입 면접 후기[경일대 간호학과],2022 ,경일대,간호학과,서류면접전형
5837,190533,대 학 / 학 과,2022 ,경일대,간호학과,서류면접전형
5837,190534,경일대 간호학과,2022 ,경일대,간호학과,서류면접전형
5837,190535,전 형 명,2022 ,경일대,간호학과,서류면접전형
5837,190536,서류면접전형,2022 ,경일대,간호학과,서류면접전형
5837,190537,면 접 시 간 면 접 절 차,2022 ,경일대,간호학과,서류면접전형
5837,190538,8분[면접위원 2명],2022 ,경일대,간호학과,서류면접전형
5837,190539,대강당 대기-대기실 대기-면접-퇴실,2022 ,경일대,간호학과,서류면접전형
5837,190540,◈ 면접장 가림막 설치.,2022 ,경일대,간호학과,서류면접전형
5837,190541,면 접 특 징,2022 ,경일대,간호학과,서류면접전형
5837,190542,[ 유 의 사 항 ],2022 ,경일대,간호학과,서류면접전형
5837,190543,◈ 큰 대강당에서 대기하다가 5명씩 윗 대기실로 이동. 학교도 크고 사람이 많아서 일찍 출발해서 자 리 확인하기 권장. 대강당에서 컴퓨터싸인펜(거기서 줌)로 평가표 마킹하고 준비한 자료 봄.,2022 ,경일대,간호학과,서류면접전형
5837,190544,"◈ 오로지 학생부 기반 질문, 면접관님께서 컴퓨터 보시면서 컴퓨터로 기록하심.",2022 ,경일대,간호학과,서류면접전형
5837,190545,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2022 ,경일대,간호학과,서류면접전형
5837,190546,Q : (학생부의 한 문장 읽으면서) 봉사를 많이 했는데 어떤 봉사를 어떤 동기로 했는지 말해줄 수 있나요?,2022 ,경일대,간호학과,서류면접전형
5837,190547,"A : 요양병원봉사, 사회복지관 봉사활동 한 것을 동기, 역할, 느낀 점과 간호사로 연관시켜서 이야기함.",2022 ,경일대,간호학과,서류면접전형
5837,190548,Q : 성적이 전반적으로 상승하고 있네요. 성적이 오른 이유가 뭐라고 생각하나요?,2022 ,경일대,간호학과,서류면접전형
5837,190549,A : 저는 꾸준함이라고 생각합니다. 결과가 뜻대로 되기 않아도 포기하지 않고 꾸준히 공부하여 조금씩 성적이 상승하였다 고 생각합니다.,2022 ,경일대,간호학과,서류면접전형
5837,190550,Q : 애플 데이를 운영했다고 했는데 어떤 활동인지 소개해 줄 수 있나요?,2022 ,경일대,간호학과,서류면접전형
5837,190551,A : 친구에게 하고 싶었지만 하지 못했던 말들을 제작한 편지지에 작성하여 이를 간식과 전달해주는 활동이었습니다.,2022 ,경일대,간호학과,서류면접전형
5837,190552,Q : 마지막으로 또래 상담사 활동을 하면서 상담해준 친구 중에 가장 기억에 남는 친구 한명을 소개해주세요.,2022 ,경일대,간호학과,서류면접전형
5837,190553,A : 저는 ~친구가 가장 기억에 남습니다. ~친해졌고 상담사보다는 친구로서 다가가 친구가 부담을 느끼지 않도록 노력했 습니다. ~한 친구였는데 ~한 고민들을 많이 들어주었습니다. ~했을 때 ~하게 도와주었습니다.,2022 ,경일대,간호학과,서류면접전형
5837,190554,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야할 것 / 후배에게 당부하고 싶은 사항]",2022 ,경일대,간호학과,서류면접전형
5837,190555,"◈ 기억이 잘나지 않아서 못 적은 질문들도 있음. 대부분 학생부에 어떤 활동 꼭 찍어서 질문하심. 기본질문을 거의 안함. 학생부 보면서 활동내용, 느낀 점, 배운 점 꼼꼼히 정리하고 예상 질문 꼭 만들기, 홈페이지에 예상 질문은 있지만 안 물어봄. 하지만 준비해갈 것.",2022 ,경일대,간호학과,서류면접전형
5837,190556,◈ 들어가자마자 바로 질문함. 분위기는 딱딱하지는 않았는데 그리 편안하지도 않았음. 압박면접은 아님.,2022 ,경일대,간호학과,서류면접전형
5837,190557,◈ 순번이 뒤쪽이면 대기시간이 너무 길어서 면접보기도 전에 지침. (필자 3시간정도 대기) 당 충전할 것 챙겨가기.,2022 ,경일대,간호학과,서류면접전형
5838,190558,2022학년도 대입 면접 후기[경일대 간호학과],2022 ,경일대,간호학과,지역인재전형
5838,190559,대 학 / 학 과,2022 ,경일대,간호학과,지역인재전형
5838,190560,경일대 간호학과,2022 ,경일대,간호학과,지역인재전형
5838,190561,전 형 명,2022 ,경일대,간호학과,지역인재전형
5838,190562,지역인재전형,2022 ,경일대,간호학과,지역인재전형
5838,190563,면 접 시 간,2022 ,경일대,간호학과,지역인재전형
5838,190564,15분[3:3면접],2022 ,경일대,간호학과,지역인재전형
5838,190565,면 접 절 차,2022 ,경일대,간호학과,지역인재전형
5838,190566,대기실 건물 오픈 시간 대기-대기실 대기-면접-퇴실,2022 ,경일대,간호학과,지역인재전형
5838,190567,면 접 특 징 [ 유 의 사 항 ],2022 ,경일대,간호학과,지역인재전형
5838,190568,"◈ 예상질문으로만 질문, 가끔 자기소개 시키는 교수님 계심",2022 ,경일대,간호학과,지역인재전형
5838,190569,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2022 ,경일대,간호학과,지역인재전형
5838,190570,"Q : 간호사로서 필요한 역량이나 자질 중 가장 중요한 것은 무엇이며, 그러한 역량을 함양하기 위한 방법은 어떤 것이 있는지 말해 보세요.",2022 ,경일대,간호학과,지역인재전형
5838,190571,"A : 간호사로서 필요한 역량과 자질에는 공감능력, 리더십, 협동심, 책임감 등이 있습니다. 그 중에서 저는 공감능력, 특히 항상 환자의 말을 경청하고 정성껏 간호하는 것이 간호사로서 가장 중요한 자질이라고 생각합니다. 왜냐하면 환자의 말을 경청하고 공감함으로써 환자와 유대감을 형성하게 되고 나아가 환자와 의료진이 함께하는 적극적인 치료가 가 능하다고 생각하기 때문입니다. 저는 환자의 정서 또한 안정될 수 있도록 환자의 말의 경청하는 자세가 환자와 유대 감을 쌓는 가장 좋은 방법이며 가장 필요한 자질이라고 생각합니다. 또한 이러한 자질을 함양하기 위해서는 평소에도 친구들이나 가족의 이야기를 진지한 태도로 듣고 호응해주는 습관을 들이고 있습니다.",2022 ,경일대,간호학과,지역인재전형
5838,190572,Q : 코로나바이러스감염증-19로 인한 상황에서 자신의 재능으로 할 수 있는 일은 무엇인가요?,2022 ,경일대,간호학과,지역인재전형
5838,190573,A : 현재로서 제가 할 수 있는 일은 방역수칙을 철저히 준수하고 저의 꼼꼼한 성격으로 방역관리를 하는 것이 제가 지금 할 수 있는 최선의 일이라고 생각합니다. 또한 저는 사람들의 고민을 잘 들어주고 위로를 해주어 심적으로 사람들이 안정되게끔 하는 것이 제 재능이라 생각합니다. 그렇기에 코로나와 관련해서 무기력하거나 여러 스트레스를 받아 심 적으로 힘든 친구가 있다면 그 친구의 걱정을 들어주고 같이 고민해주어 심적 부담감에 벗어나게끔 도와주는 것이 현재 제가 코로나 상황 속 저의 재능으로 할 수 있는 일이라고 생각합니다.,2022 ,경일대,간호학과,지역인재전형
5838,190574,Q : 세포의 구조와 기능에 대하여 설명해 보세요.,2022 ,경일대,간호학과,지역인재전형
5838,190575,"A : 세포의 구조는 간단히 핵, 세포질, 미토콘드리아 등이 있습니다. 이러한 구조로 이루어진 세포들은 미토콘드리아로 인 하여 ATP 에너지와 열에너지를 만들어 생명활동에 있어 중요한 역할을 하고 세포의 세포질에는 세포대사로 에너지를 만들 수 있고 생명활동에 필요한 단백질을 합성합니다. 또한 세포핵에는 유전정보가 저장되어 있어 생식활동에도 중 요한 역할을 합니다. 이렇듯 세포는 생명체 안에서 자율성을 가지고 생명활동에 참여를 하는데, 이러한 자율성으로 인 해 세포의 돌연변이가 생길 시 암으로도 발전 할 수 있습니다. 저는 이에 대해 세포의 돌연변이 발생으로 암 뿐만 아 닌 어떤 질병이 생기는 지, 사람들의 세포에 돌연변이가 발생할 확률은 얼마나 되는지 궁금증이 들었고 이후 간호학 과에서 이를 자세히 알아보고 싶습니다.",2022 ,경일대,간호학과,지역인재전형
5838,190576,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야할 것 / 후배에게 당부하고 싶은 사항]",2022 ,경일대,간호학과,지역인재전형
5838,190577,◈ 면접 준비 많이 해서 긴장 안 하게끔 하는 것이 좋음.,2022 ,경일대,간호학과,지역인재전형
5838,190578,◈ 면접 질문 답이 생각 안 난다고 당황해서 어버버거리면 오히려 안좋음.,2022 ,경일대,간호학과,지역인재전형
5838,190579,◈ 예상 질문 답은 평소 자신이 자주 쓰는 말로 작성하는 것이 외우기도 말할 때도 쉽고 안 어색함,2022 ,경일대,간호학과,지역인재전형
5839,190580,2022학년도 대입 면접 후기[경일대 부동산지적학과],2022 ,경일대,부동산지적학과,지역인재전형
5839,190581,대 학 / 학 과,2022 ,경일대,부동산지적학과,지역인재전형
5839,190582,면 접 시 간 면 접 절 차,2022 ,경일대,부동산지적학과,지역인재전형
5839,190583,경일대 부동산지적학과 10분[면접위원 3명],2022 ,경일대,부동산지적학과,지역인재전형
5839,190584,대기-대기실 대기-면접-퇴실,2022 ,경일대,부동산지적학과,지역인재전형
5839,190585,전 형 명,2022 ,경일대,부동산지적학과,지역인재전형
5839,190586,면 접 특 징 [ 유 의 사 항 ],2022 ,경일대,부동산지적학과,지역인재전형
5839,190587,◈ 면접 문항이 미리 공개되고 그 안에서 질문이 이루어짐.,2022 ,경일대,부동산지적학과,지역인재전형
5839,190588,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2022 ,경일대,부동산지적학과,지역인재전형
5839,190589,"Q : 우리 학과에 지원하게 된 동기, 학업계획 등",2022 ,경일대,부동산지적학과,지역인재전형
5839,190590,A : 저는 땅과 부동산에 대해 관심이 많았고 그와 관련된 학과를 알아보는 도중 전국에 10개밖에 없는 지적학과 그중에 서도 부동산지적학과가 마음에 들었고 배우는 과목들도 저와 잘 맞는다고 생각하였습니다. 학과과목을 이수한 후에 지적기사 자격을 취득 최종적으로는 지적직 공무원을 목표로 공부할 계획입니다.,2022 ,경일대,부동산지적학과,지역인재전형
5839,190591,.Q : 최근 사회적 이슈 사건들 중 인상 깊었던 것은?,2022 ,경일대,부동산지적학과,지역인재전형
5839,190592,A : 대구 싱크홀 사건이 가장 인상이 깊었습니다. 싱크홀이라는 현상 자체가 일어나는 빈도가 적을 뿐더러 한국에서 발견 된 사례는 드물어 나와는 관련이 없는 일이라고 생각하였으나 당장에 가까운 곳에서 일어나니 경각심을 가지게 되었 습니다.,2022 ,경일대,부동산지적학과,지역인재전형
5839,190593,Q : 가장 인상이 깊었던 봉사활동은?,2022 ,경일대,부동산지적학과,지역인재전형
5839,190594,"A : 학교에 아침 일찍 와서 환기를 하고 하교 후 쓰레기 분리수거 및 처리를 하였는데 일찍 일어나서 학교에 가다보니 생활패턴이 안정적으로 맞춰지고 아침에 공부할 때 맑은 정신으로 집중할 수 있어 좋았으며 쓰레기 분리수거를 하면 서 제대로 분리수거 하지 않아 힘들었던 기억이 있어, 일을 할 때 항상 다시 체크하는 습관이 생겨 좋았습니다.",2022 ,경일대,부동산지적학과,지역인재전형
5839,190595,Q : 인생의 롤 모델이 누군가요?,2022 ,경일대,부동산지적학과,지역인재전형
